"","num_collisions","temp","visib","wdsp","prcp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021","year_2022","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week","isMon","isTue","isWed","isThur","isFri","isSat","isSun","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","day"
"2352",265,53.4,6.3,9.7,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,53,177,18,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13
"2353",250,44,8.9,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,165,16,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
"2354",341,31.8,10,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,230,28,7,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
"2355",251,35.6,9.7,8.6,0.01,1,0,0,0,1000,0,0,0,0,0,0,0,0,1,0,0,1,61,160,20,6,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19
"2356",194,38.5,10,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,120,12,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
"2357",320,40.8,9.3,8.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,216,24,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
"2358",360,38.5,10,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,74,245,27,3,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
"2359",315,47.6,9.3,13.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,87,191,19,11,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
"2360",168,53.9,4.3,19.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,93,7,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25
"2361",184,34.2,10,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,119,11,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
"2362",217,43,10,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,142,21,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
"2363",244,41.3,9.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,164,15,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29
"2364",238,34.1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53,159,18,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
"2365",278,48.8,8.4,14.6,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,65,182,17,5,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31
"2366",186,41.1,10,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,64,96,14,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2367",220,37.4,9.9,17.3,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,52,145,18,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"2368",285,36.5,10,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,62,191,19,8,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"2369",272,33.3,10,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,66,176,22,4,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"2370",244,32.9,9.7,11.8,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,3,56,161,16,5,3,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9
"2371",177,35.6,9.3,13.8,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,2,49,109,11,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"2372",238,32.6,10,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,161,18,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"2373",278,37,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,190,25,8,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"2374",245,35.8,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,160,18,4,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"2375",253,41.3,8.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65,157,26,2,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"2376",272,41.3,8.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79,165,23,3,2,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"2377",265,45.4,7.3,14.6,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,160,25,9,4,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16
"2378",225,42.6,10,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,142,17,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"2379",261,35.8,10,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,71,162,19,7,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"2380",253,34.7,9.5,9.2,0.01,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,62,162,16,9,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"2381",251,30.9,10,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,53,175,13,6,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"2382",254,36.5,10,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,52,172,20,8,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"2383",251,32.2,10,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65,152,23,8,2,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23
"2384",212,24.7,10,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,136,27,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
"2385",259,26.6,10,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59,174,22,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
"2386",263,31.9,9,7.4,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,2,75,166,11,7,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
"2387",262,35.3,9.6,11.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,52,184,14,10,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
"2388",284,19.2,9.5,15.3,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,77,174,29,4,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30
"2389",297,22.2,10,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,171,31,7,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31
"2390",239,33.7,6.8,15.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,137,14,5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2391",246,34.1,9.5,9.5,0.01,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,61,171,11,3,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"2392",277,33.3,9.9,8.4,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,1,58,193,21,4,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"2393",326,37.2,9.8,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,219,20,5,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2394",275,38.9,9.9,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,77,180,13,2,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
"2395",243,35.1,7.3,12.1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,176,20,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"2396",229,26.1,8.8,5.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,70,136,12,7,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"2397",299,26.2,8.7,5.6,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,1,66,211,13,6,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"2398",290,22.5,10,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,58,194,25,7,5,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"2399",210,27.6,10,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,139,16,7,4,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13
"2400",184,34,9,10.1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,133,12,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"2401",208,37,8.3,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,57,125,17,6,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"2402",256,29.2,7.5,6.1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,71,155,21,4,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"2403",208,26.8,10,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,53,129,17,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"2404",245,32.4,9.1,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,71,149,20,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"2405",267,39.9,10,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,59,184,15,5,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
"2406",269,42.9,9.8,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,179,19,3,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
"2407",301,34.7,10,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,60,206,18,11,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"2408",223,39.1,7.8,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,134,18,8,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27
"2409",224,43.5,3.5,11.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,149,13,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2410",268,26.1,10,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,73,170,18,2,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2411",244,38.2,10,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,155,23,2,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2412",262,39.3,10,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,175,17,4,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2413",306,30.2,10,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,70,210,15,5,4,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2414",251,31,10,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,58,158,26,4,3,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
"2415",216,28.7,10,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,137,21,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"2416",250,32.6,10,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,71,154,19,4,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2417",299,42.1,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,60,204,20,11,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"2418",224,39.7,10,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,149,13,4,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2419",287,45.1,10,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,46,202,27,8,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2420",338,47.8,9.3,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,80,219,21,13,2,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"2421",252,39.1,10,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,175,25,8,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13
"2422",244,39.8,9.5,13.9,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,1,54,158,22,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"2423",253,22.1,9.5,18.2,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,66,163,17,5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2424",237,28.4,10,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,179,20,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"2425",243,38.5,10,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,41,175,17,3,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"2426",244,41.4,7.8,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62,156,17,5,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"2427",309,33.6,8.3,20.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,224,16,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"2428",283,37.9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60,194,23,2,3,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20
"2429",261,40.8,9.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,179,22,11,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"2430",295,46.2,10,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,60,200,23,6,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"2431",283,51.1,9.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51,202,28,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"2432",268,47.2,7.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,75,167,15,5,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"2433",257,51.9,5.7,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,180,22,4,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"2434",325,49.9,9.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,76,214,25,6,2,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27
"2435",198,48.1,5.6,18.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,66,112,13,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"2436",240,47.9,9.3,17.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,181,11,3,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"2437",281,43.7,10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,186,22,6,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"2438",284,51.3,9.9,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,72,178,26,6,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"2439",263,48.2,4.5,12.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,191,15,4,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2440",283,37.1,9.4,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,53,190,28,9,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2441",281,36.6,9.8,8.9,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,0,2,58,181,23,16,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
"2442",259,46.3,10,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,60,169,19,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"2443",268,45.9,10,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,54,182,19,8,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2444",318,47.5,10,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,234,21,3,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"2445",303,50.2,8.9,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,64,211,17,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"2446",310,47,10,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67,218,17,7,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"2447",281,47.6,7.3,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,186,23,8,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"2448",294,44.4,3.6,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,69,184,34,2,4,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10
"2449",264,45.3,9.5,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,67,169,22,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"2450",321,45.5,9.8,15.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,67,226,20,5,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"2451",295,46.1,10,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,206,20,10,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
"2452",270,43.8,10,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,174,20,2,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"2453",320,50.9,10,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60,237,14,6,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
"2454",313,50.3,8.2,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,68,210,25,6,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
"2455",283,53.4,9.8,13.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,191,27,2,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"2456",252,43,9.5,19,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,51,177,17,3,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
"2457",357,45.1,10,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,251,18,6,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23
"2458",301,51.1,9.8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,73,189,32,5,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24
"2459",273,47.9,7.1,12,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,170,29,8,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
"2460",273,48.1,10,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,61,179,22,8,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
"2461",380,52.5,8.7,7.5,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,271,32,7,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
"2462",324,50.4,4.4,5.9,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,219,27,8,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29
"2463",318,51.9,10,16.4,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,71,212,24,8,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2464",330,53.5,10,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,70,221,28,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2465",316,56.3,9.8,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,220,26,7,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2466",339,48.8,5.8,7.7,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,72,225,27,9,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
"2467",339,54.3,10,10.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,70,236,21,9,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"2468",319,51.5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,214,31,7,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"2469",305,48.9,10,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,64,200,27,6,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8
"2470",266,51.7,10,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,186,16,7,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
"2471",329,53.1,10,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,73,228,18,3,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
"2472",318,55.1,9.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65,224,24,4,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"2473",411,58.9,10,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,83,281,37,7,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14
"2474",321,58.9,10,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,64,202,37,9,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
"2475",337,59.1,10,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,69,218,30,11,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"2476",320,57.5,10,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,71,209,26,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
"2477",374,58.3,9.8,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,73,254,27,12,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
"2478",347,62.9,10,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,75,243,19,6,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
"2479",385,54.4,10,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,77,270,31,4,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
"2480",384,49.7,3.8,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,79,278,22,2,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21
"2481",378,55.2,5.1,9.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,78,253,32,8,5,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22
"2482",330,67.6,9.4,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62,228,24,12,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
