date,year,mo,da,temp,dewp,visib,wdsp,mxpsd,gust,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,collision_date,num_collisions,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2012-12-19,2012,12,19,44.0,30.5,10.0,9.3,25.1,34.0,48.0,41.0,0.07,0,1,0,0,0,0,2012-12-19,590,590,530,45,7,1
2012-12-20,2012,12,20,39.8,29.0,10.0,8.5,22.9,29.9,44.6,35.1,0.02,0,1,0,0,0,0,2012-12-20,606,606,550,36,0,0
2012-12-21,2012,12,21,47.3,42.9,7.1,9.4,32.1,42.9,55.9,39.0,0.56,0,1,0,0,0,0,2012-12-21,751,751,638,63,17,6
2012-12-22,2012,12,22,37.4,25.0,10.0,10.6,25.1,32.1,45.0,33.1,0.7,0,1,1,0,0,0,2012-12-22,542,542,489,38,8,2
2012-12-23,2012,12,23,37.8,20.5,10.0,7.6,21.0,32.1,42.1,33.1,0.01,0,0,0,0,0,0,2012-12-23,408,408,377,33,9,4
2012-12-24,2012,12,24,37.0,19.8,10.0,3.0,12.0,22.0,42.1,28.9,0.0,0,0,0,0,0,0,2012-12-24,518,518,464,26,4,1
2012-12-25,2012,12,25,37.5,32.5,6.8,4.8,15.0,25.1,46.4,30.2,0.01,0,1,1,0,0,0,2012-12-25,354,354,303,20,6,1
2012-12-26,2012,12,26,32.2,25.3,8.8,9.5,19.0,29.9,39.2,28.0,0.13,1,1,1,0,0,0,2012-12-26,531,531,430,38,4,0
2012-12-27,2012,12,27,39.1,37.1,6.0,12.4,34.0,53.0,52.0,33.1,0.84,1,1,0,0,0,0,2012-12-27,525,525,450,35,6,1
2012-12-28,2012,12,28,33.0,22.4,9.4,10.0,22.0,34.0,41.0,30.0,0.37,0,1,1,0,0,0,2012-12-28,557,557,492,44,11,3
2012-12-29,2012,12,29,32.5,26.2,7.8,5.3,21.0,28.0,44.6,24.8,0.0,1,1,1,0,0,0,2012-12-29,442,442,362,40,11,1
2012-12-30,2012,12,30,32.4,21.1,8.8,11.9,39.0,49.9,44.6,28.9,1.9,0,1,1,0,0,0,2012-12-30,411,411,342,31,9,1
2012-12-31,2012,12,31,31.5,17.2,10.0,6.8,22.9,35.9,37.4,26.1,0.0,0,0,0,0,0,0,2012-12-31,482,482,423,29,6,2
2013-01-01,2013,01,01,38.0,25.6,10.0,15.0,21.0,28.0,41.0,33.1,0.0,0,0,0,0,0,0,2013-01-01,381,381,319,41,12,2
2013-01-02,2013,01,02,27.5,12.1,10.0,12.4,15.9,25.1,33.1,21.9,0.0,0,0,0,0,0,0,2013-01-02,480,480,436,39,11,1
2013-01-03,2013,01,03,21.8,7.8,10.0,9.8,18.1,24.1,28.9,16.0,0.0,0,0,0,0,0,0,2013-01-03,549,549,487,34,4,2
2013-01-04,2013,01,04,32.2,21.1,10.0,11.3,22.0,29.9,41.0,24.1,0.0,0,0,0,0,0,0,2013-01-04,505,505,458,28,5,1
2013-01-05,2013,01,05,37.3,24.5,10.0,13.2,20.0,28.0,42.1,30.9,0.0,0,0,0,0,0,0,2013-01-05,389,389,345,28,7,2
2013-01-06,2013,01,06,35.7,31.3,9.8,5.9,15.0,20.0,44.1,23.0,0.01,0,1,0,0,0,0,2013-01-06,393,393,351,41,13,1
2013-01-07,2013,01,07,35.9,31.0,8.8,8.5,17.1,22.0,42.1,28.0,0.01,0,0,0,0,0,0,2013-01-07,521,521,463,33,4,2
2013-01-08,2013,01,08,39.8,34.1,9.8,10.4,17.1,25.1,48.0,25.0,0.0,0,0,0,0,0,0,2013-01-08,513,513,463,32,8,1
2013-01-09,2013,01,09,39.9,37.6,6.8,5.3,11.1,999.9,46.0,28.0,0.0,1,0,0,0,0,0,2013-01-09,487,487,430,27,10,1
2013-01-10,2013,01,10,43.5,30.4,9.9,14.7,21.0,32.1,48.0,36.0,0.0,0,0,0,0,0,0,2013-01-10,555,555,478,34,5,1
2013-01-11,2013,01,11,38.0,31.4,10.0,5.4,11.1,999.9,44.1,32.0,0.0,0,0,0,0,0,0,2013-01-11,660,658,539,42,11,1
2013-01-12,2013,01,12,42.7,41.5,7.1,7.9,13.0,20.0,46.4,39.2,0.17,0,1,0,0,0,0,2013-01-12,475,475,417,39,13,3
2013-01-13,2013,01,13,45.4,44.9,4.3,5.8,9.9,999.9,46.9,44.1,0.01,1,0,0,0,0,0,2013-01-13,373,372,316,35,7,3
2013-01-14,2013,01,14,47.2,47.1,1.3,8.2,15.9,21.0,51.8,44.6,0.0,1,0,0,0,0,0,2013-01-14,542,542,477,35,4,0
2013-01-15,2013,01,15,42.3,38.3,9.5,8.0,15.0,999.9,48.9,39.0,0.24,0,1,0,0,0,0,2013-01-15,516,515,446,30,5,1
2013-01-16,2013,01,16,41.6,40.0,7.0,8.8,21.0,27.0,45.0,39.2,0.35,0,1,0,0,0,0,2013-01-16,578,578,480,39,9,2
2013-01-17,2013,01,17,39.4,34.6,8.6,8.6,14.0,20.0,41.0,37.0,0.47,1,0,0,0,0,0,2013-01-17,491,490,427,25,7,1
2013-01-18,2013,01,18,28.1,16.6,7.5,15.0,24.1,32.1,39.9,15.1,0.01,1,1,1,0,0,0,2013-01-18,561,561,516,31,7,4
2013-01-19,2013,01,19,35.9,26.6,9.2,15.3,24.1,32.1,46.9,16.0,0.0,0,0,0,0,0,0,2013-01-19,484,484,434,30,2,0
2013-01-20,2013,01,20,46.3,41.2,7.0,14.9,20.0,26.0,50.0,43.0,0.0,0,0,0,0,0,0,2013-01-20,393,392,353,37,12,5
2013-01-21,2013,01,21,31.2,16.0,9.2,10.1,20.0,26.0,45.0,27.0,0.0,0,0,1,0,0,0,2013-01-21,355,355,307,31,7,5
2013-01-22,2013,01,22,26.3,18.1,6.5,10.8,20.0,26.0,32.0,19.9,0.14,1,0,1,0,0,0,2013-01-22,544,544,487,34,6,1
2013-01-23,2013,01,23,16.2,-1.1,10.0,15.6,21.0,28.9,21.9,12.9,0.01,0,0,0,0,0,0,2013-01-23,545,544,489,40,8,1
2013-01-24,2013,01,24,14.3,-1.9,10.0,15.5,22.9,29.9,19.9,10.0,0.0,0,0,0,0,0,0,2013-01-24,554,554,489,42,11,2
2013-01-25,2013,01,25,19.0,3.3,10.0,13.6,21.0,32.1,26.1,14.0,0.0,0,0,0,0,0,0,2013-01-25,674,672,595,40,8,2
2013-01-26,2013,01,26,24.4,16.6,8.6,10.5,15.9,19.0,28.0,21.9,0.0,0,0,1,0,0,0,2013-01-26,558,558,474,50,9,2
2013-01-27,2013,01,27,21.7,4.7,10.0,16.3,22.9,35.0,28.9,17.1,0.0,0,0,0,0,0,0,2013-01-27,429,429,369,35,5,0
2013-01-28,2013,01,28,27.3,10.8,8.8,7.4,14.0,20.0,32.0,21.9,0.0,0,1,1,0,0,0,2013-01-28,507,507,421,33,10,4
2013-01-29,2013,01,29,35.4,34.9,2.6,4.9,9.9,999.9,37.4,33.1,0.08,1,1,0,0,0,0,2013-01-29,542,542,464,39,9,1
2013-01-30,2013,01,30,45.1,44.0,4.4,12.4,19.0,25.1,48.2,37.0,0.03,1,1,0,0,0,0,2013-01-30,497,497,439,35,8,4
2013-01-31,2013,01,31,46.5,40.3,5.9,23.1,28.0,39.0,54.0,39.0,0.02,1,1,0,0,0,0,2013-01-31,592,592,516,43,9,4
2013-02-01,2013,02,01,33.1,15.5,10.0,18.2,27.0,38.1,39.9,30.0,0.23,0,0,0,0,0,0,2013-02-01,574,573,505,33,9,2
2013-02-02,2013,02,02,27.6,10.4,10.0,12.5,19.0,26.0,35.1,21.9,0.0,0,0,0,0,0,0,2013-02-02,534,534,476,44,8,1
2013-02-03,2013,02,03,30.7,24.5,8.2,9.8,17.1,22.9,36.0,25.0,0.01,0,0,1,0,0,0,2013-02-03,445,445,396,49,12,5
2013-02-04,2013,02,04,29.0,16.9,8.8,15.5,20.0,28.0,30.9,26.6,0.0,0,0,1,0,0,0,2013-02-04,553,553,488,38,10,4
2013-02-05,2013,02,05,28.7,16.6,7.8,8.2,14.0,18.1,32.0,27.0,0.0,0,0,1,0,0,0,2013-02-05,566,566,488,25,7,2
2013-02-06,2013,02,06,34.8,30.4,9.0,6.1,13.0,17.1,39.2,32.0,0.02,0,0,1,0,0,0,2013-02-06,566,563,495,41,13,5
2013-02-07,2013,02,07,29.4,13.4,10.0,10.2,14.0,19.0,35.1,25.0,0.0,0,0,0,0,0,0,2013-02-07,526,526,456,29,6,2
2013-02-08,2013,02,08,34.3,28.5,7.3,16.3,36.9,51.1,37.9,26.1,0.0,0,1,1,0,0,0,2013-02-08,703,701,583,54,8,2
2013-02-09,2013,02,09,29.2,25.8,1.2,35.3,49.0,63.9,37.4,23.0,1.64,1,1,1,0,0,0,2013-02-09,403,403,349,29,7,3
2013-02-10,2013,02,10,24.7,14.7,8.9,16.4,25.1,36.9,34.0,21.0,0.06,0,0,1,0,0,0,2013-02-10,400,400,350,35,5,2
2013-02-11,2013,02,11,36.4,32.0,7.6,9.8,21.0,28.9,48.0,24.1,0.0,0,1,0,0,0,0,2013-02-11,475,475,401,25,2,0
2013-02-12,2013,02,12,41.4,36.6,6.5,11.9,18.1,27.0,45.0,36.0,0.36,1,0,0,0,0,0,2013-02-12,498,498,450,27,9,2
2013-02-13,2013,02,13,36.1,25.2,10.0,7.7,15.0,999.9,41.0,26.1,0.0,0,0,0,0,0,0,2013-02-13,570,568,497,30,6,2
2013-02-14,2013,02,14,36.6,29.3,8.4,8.9,15.9,21.0,43.0,28.0,0.11,0,1,1,0,0,0,2013-02-14,631,630,555,40,6,0
2013-02-15,2013,02,15,38.6,33.2,9.8,6.0,11.1,999.9,46.9,28.0,0.0,0,0,0,0,0,0,2013-02-15,604,604,527,41,7,1
2013-02-16,2013,02,16,39.2,35.8,9.2,8.6,17.1,21.0,44.1,34.0,0.0,1,0,0,0,0,0,2013-02-16,449,449,407,31,7,3
2013-02-17,2013,02,17,30.9,25.6,4.2,23.6,34.0,49.9,39.0,23.0,0.01,1,1,1,0,0,0,2013-02-17,447,446,386,30,5,1
2013-02-18,2013,02,18,24.6,7.6,9.3,22.0,28.0,36.9,32.0,19.0,0.0,0,0,0,0,0,0,2013-02-18,398,397,358,23,4,2
2013-02-19,2013,02,19,36.7,25.4,10.0,10.6,15.9,26.0,46.0,30.0,99.99,0,1,0,0,0,0,2013-02-19,477,476,395,24,7,2
2013-02-20,2013,02,20,38.7,28.9,8.5,16.9,27.0,35.9,46.9,30.9,0.65,0,1,0,0,0,0,2013-02-20,510,510,453,28,2,0
2013-02-21,2013,02,21,30.6,14.1,10.0,17.3,21.0,29.9,36.0,28.0,0.03,0,0,0,0,0,0,2013-02-21,498,498,439,30,8,4
2013-02-22,2013,02,22,35.4,25.4,9.8,14.2,21.0,28.9,39.9,30.9,0.0,1,1,1,0,0,0,2013-02-22,531,530,471,34,5,0
2013-02-23,2013,02,23,36.3,29.8,9.7,7.0,15.0,999.9,41.0,30.9,0.0,0,1,1,0,0,0,2013-02-23,521,521,447,39,12,4
2013-02-24,2013,02,24,42.6,40.7,4.3,17.1,24.1,38.1,46.9,37.9,1.07,0,1,0,0,0,0,2013-02-24,426,426,374,32,8,3
2013-02-25,2013,02,25,37.5,30.4,8.3,13.4,17.1,24.1,43.0,33.8,0.75,0,1,1,0,0,0,2013-02-25,490,490,441,34,6,2
2013-02-26,2013,02,26,35.0,26.7,10.0,5.0,11.1,15.9,45.0,27.0,0.02,0,0,0,0,0,0,2013-02-26,537,537,463,43,12,2
2013-02-27,2013,02,27,44.1,41.0,5.9,18.0,29.9,40.0,46.9,39.0,0.24,1,1,0,0,0,0,2013-02-27,550,550,462,34,7,3
2013-02-28,2013,02,28,41.4,38.9,7.2,7.8,14.0,999.9,46.9,39.0,0.32,1,1,0,0,0,0,2013-02-28,517,516,470,31,6,1
2013-03-01,2013,03,01,39.3,34.2,9.4,10.6,20.0,24.1,43.0,37.0,0.08,0,1,0,0,0,0,2013-03-01,603,603,546,25,4,0
2013-03-02,2013,03,02,38.2,29.1,10.0,9.4,14.0,15.0,42.1,36.0,0.0,0,0,0,0,0,0,2013-03-02,474,474,432,39,9,3
2013-03-03,2013,03,03,37.4,29.3,10.0,7.1,11.1,999.9,39.9,36.0,0.0,0,0,0,0,0,0,2013-03-03,502,501,439,34,8,2
2013-03-04,2013,03,04,37.0,26.4,10.0,11.5,17.1,25.1,43.0,32.0,0.0,0,0,0,0,0,0,2013-03-04,597,597,537,46,14,3
2013-03-05,2013,03,05,38.5,29.8,9.9,14.9,21.0,27.0,43.0,35.1,0.0,0,1,0,0,0,0,2013-03-05,527,526,478,30,1,0
2013-03-06,2013,03,06,39.1,34.2,9.4,13.5,26.0,39.0,43.0,32.0,0.02,0,1,0,0,0,0,2013-03-06,475,474,406,18,7,3
2013-03-07,2013,03,07,38.3,35.2,4.1,31.6,39.0,55.0,41.0,33.8,0.8,0,1,1,0,0,0,2013-03-07,535,534,458,36,4,2
2013-03-08,2013,03,08,37.4,35.2,3.3,28.4,35.0,45.1,41.0,36.0,1.58,0,1,1,0,0,0,2013-03-08,851,851,766,60,12,3
2013-03-09,2013,03,09,39.2,31.7,9.9,24.9,28.9,42.9,42.1,37.4,0.4,0,0,0,0,0,0,2013-03-09,569,569,512,41,8,2
2013-03-10,2013,03,10,39.0,31.7,10.0,11.9,19.0,25.1,43.0,36.0,0.0,0,0,0,0,0,0,2013-03-10,415,414,380,34,8,1
2013-03-11,2013,03,11,39.9,34.7,10.0,6.5,11.1,999.9,45.0,36.0,0.0,0,0,0,0,0,0,2013-03-11,522,521,468,29,6,1
2013-03-12,2013,03,12,46.0,43.9,7.5,13.1,17.1,26.0,50.0,41.0,0.0,0,1,0,0,0,0,2013-03-12,547,547,468,33,8,2
2013-03-13,2013,03,13,46.3,41.1,7.1,13.1,19.0,26.0,50.0,41.0,0.54,0,1,0,0,0,0,2013-03-13,636,636,577,51,9,1
2013-03-14,2013,03,14,37.0,25.3,9.7,10.4,18.1,26.0,44.1,30.0,0.49,0,0,1,0,0,0,2013-03-14,557,557,501,30,9,2
2013-03-15,2013,03,15,31.2,13.7,10.0,18.5,24.1,36.9,39.0,25.0,0.0,0,0,0,0,0,0,2013-03-15,607,606,559,37,5,2
2013-03-16,2013,03,16,37.1,22.0,10.0,10.2,19.0,25.1,41.0,34.0,0.0,0,0,0,0,0,0,2013-03-16,521,519,451,38,6,0
2013-03-17,2013,03,17,34.8,21.5,9.9,7.5,14.0,20.0,39.9,28.0,0.0,0,0,1,0,0,0,2013-03-17,426,426,386,34,7,1
2013-03-18,2013,03,18,32.1,15.5,10.0,9.0,15.9,20.0,37.0,26.1,0.0,0,0,0,0,0,0,2013-03-18,623,622,550,50,12,3
2013-03-19,2013,03,19,39.6,35.5,4.6,16.5,22.9,33.0,46.9,33.1,0.41,1,1,0,0,0,0,2013-03-19,559,559,480,28,2,0
2013-03-20,2013,03,20,36.5,25.7,10.0,17.9,25.1,32.1,42.1,32.0,0.35,0,0,0,0,0,0,2013-03-20,540,540,482,35,15,4
2013-03-21,2013,03,21,38.3,29.9,9.8,10.9,21.0,27.0,45.0,28.0,0.0,0,0,0,0,0,0,2013-03-21,508,507,462,35,3,1
2013-03-22,2013,03,22,34.3,27.6,6.8,13.6,19.0,26.0,39.0,30.0,0.23,0,1,1,0,0,0,2013-03-22,604,602,528,41,11,4
2013-03-23,2013,03,23,38.5,21.7,10.0,15.9,22.9,39.0,45.0,32.0,0.02,0,0,0,0,0,0,2013-03-23,488,488,435,31,8,1
2013-03-24,2013,03,24,39.1,23.3,10.0,10.4,15.0,22.0,45.0,34.0,0.0,0,0,0,0,0,0,2013-03-24,451,450,391,31,7,2
2013-03-25,2013,03,25,38.1,29.8,10.0,9.7,20.0,28.0,46.9,32.0,0.0,0,1,1,0,0,0,2013-03-25,498,496,434,27,6,1
2013-03-26,2013,03,26,39.8,28.7,9.7,15.5,24.1,34.0,46.9,35.1,0.05,0,1,1,0,0,0,2013-03-26,425,425,379,31,6,1
2013-03-27,2013,03,27,41.7,30.3,10.0,9.4,15.9,22.9,50.0,34.0,0.01,0,0,0,0,0,0,2013-03-27,441,441,389,29,7,2
2013-03-28,2013,03,28,42.5,34.5,9.9,12.5,21.0,25.1,50.0,37.9,0.02,0,1,0,0,0,0,2013-03-28,549,549,494,44,11,6
2013-03-29,2013,03,29,45.2,34.3,10.0,8.9,14.0,20.0,54.0,39.0,0.02,0,0,0,0,0,0,2013-03-29,520,518,470,42,8,4
2013-03-30,2013,03,30,44.5,35.1,10.0,7.0,13.0,17.1,52.0,37.9,0.02,0,0,0,0,0,0,2013-03-30,513,512,442,41,13,4
2013-03-31,2013,03,31,43.0,38.1,10.0,7.1,13.0,999.9,48.9,33.1,0.0,0,0,0,0,0,0,2013-03-31,426,426,383,48,9,4
2013-04-01,2013,04,01,47.0,42.9,6.8,16.3,26.0,34.0,51.1,44.1,0.18,0,1,0,0,0,0,2013-04-01,479,479,424,29,7,3
2013-04-02,2013,04,02,39.6,18.8,9.9,17.2,22.9,33.0,51.1,32.0,0.02,0,1,0,0,0,0,2013-04-02,437,436,393,28,5,1
2013-04-03,2013,04,03,42.6,15.7,10.0,17.0,25.1,34.0,51.1,33.8,0.0,0,0,0,0,0,0,2013-04-03,532,532,463,31,3,1
2013-04-04,2013,04,04,39.0,18.8,10.0,14.0,19.0,28.0,45.0,34.0,0.0,0,0,0,0,0,0,2013-04-04,566,566,518,33,7,0
2013-04-05,2013,04,05,42.9,38.5,8.7,8.0,17.1,22.0,48.0,39.0,0.01,0,1,0,0,0,0,2013-04-05,582,582,528,30,9,4
2013-04-06,2013,04,06,40.2,22.0,10.0,12.5,20.0,28.9,45.0,35.1,0.33,0,0,0,0,0,0,2013-04-06,531,531,482,36,9,2
2013-04-07,2013,04,07,39.7,28.6,10.0,9.2,17.1,999.9,48.0,26.1,0.0,0,0,0,0,0,0,2013-04-07,451,451,408,38,2,0
2013-04-08,2013,04,08,50.0,41.6,9.1,9.4,13.0,999.9,62.1,42.1,0.0,0,0,0,0,0,0,2013-04-08,582,582,534,43,10,3
2013-04-09,2013,04,09,49.4,43.4,6.7,10.7,20.0,28.0,63.0,39.9,0.0,1,1,0,0,0,0,2013-04-09,613,613,554,52,9,1
2013-04-10,2013,04,10,46.5,42.0,7.6,8.8,15.9,17.1,54.0,41.0,0.12,1,1,0,0,0,0,2013-04-10,580,579,523,36,9,2
2013-04-11,2013,04,11,46.2,41.0,6.6,10.0,19.0,26.0,52.0,42.8,0.06,1,1,0,0,0,0,2013-04-11,517,517,452,23,3,1
2013-04-12,2013,04,12,43.6,35.7,7.7,13.8,26.0,35.9,51.8,39.2,0.01,0,1,0,0,0,0,2013-04-12,649,648,568,48,9,1
2013-04-13,2013,04,13,44.4,39.7,8.2,12.9,22.9,33.0,53.6,39.0,1.44,1,1,0,0,0,0,2013-04-13,555,555,500,29,8,2
2013-04-14,2013,04,14,46.1,38.4,9.6,7.7,13.0,999.9,55.9,39.0,0.09,0,0,0,0,0,0,2013-04-14,472,472,422,36,8,3
2013-04-15,2013,04,15,46.1,34.2,10.0,8.1,11.1,999.9,53.1,39.0,0.0,0,0,0,0,0,0,2013-04-15,603,603,543,42,6,3
2013-04-16,2013,04,16,46.0,40.5,10.0,9.3,15.9,999.9,53.1,37.9,0.0,0,0,0,0,0,0,2013-04-16,564,564,512,40,10,3
2013-04-17,2013,04,17,52.1,42.7,8.3,11.0,17.1,22.9,60.1,44.1,0.03,0,1,0,0,0,0,2013-04-17,535,535,475,47,5,1
2013-04-18,2013,04,18,46.5,37.3,10.0,8.8,17.1,24.1,54.0,35.1,0.0,0,0,0,0,0,0,2013-04-18,553,551,502,38,6,0
2013-04-19,2013,04,19,52.6,49.4,4.6,12.5,19.0,29.9,59.0,46.0,0.0,1,1,0,0,0,0,2013-04-19,570,570,507,43,6,2
2013-04-20,2013,04,20,52.7,49.6,3.6,15.2,25.1,39.0,57.2,46.9,0.62,1,1,0,0,0,0,2013-04-20,532,532,472,33,6,1
2013-04-21,2013,04,21,45.1,28.5,10.0,11.7,15.9,22.0,48.9,39.0,0.24,0,0,0,0,0,0,2013-04-21,471,471,420,35,6,1
2013-04-22,2013,04,22,43.0,29.8,10.0,11.3,20.0,25.1,50.0,34.0,0.0,0,0,0,0,0,0,2013-04-22,565,563,502,33,8,3
2013-04-23,2013,04,23,44.6,40.0,5.1,15.0,22.0,28.9,46.4,42.1,0.11,0,1,0,0,0,0,2013-04-23,513,513,447,27,10,2
2013-04-24,2013,04,24,47.5,43.6,7.0,19.2,28.0,36.9,52.0,44.6,1.77,0,1,0,0,0,0,2013-04-24,598,598,539,33,8,0
2013-04-25,2013,04,25,50.8,45.1,7.2,10.4,15.0,20.0,55.9,45.0,0.01,0,1,0,0,0,0,2013-04-25,583,581,514,34,4,0
2013-04-26,2013,04,26,49.5,37.8,9.5,6.5,12.0,999.9,61.0,37.9,0.06,0,0,0,0,0,0,2013-04-26,675,674,608,45,2,1
2013-04-27,2013,04,27,46.6,34.7,8.6,3.9,8.0,999.9,55.9,35.1,0.0,1,0,0,0,0,0,2013-04-27,517,516,452,40,13,7
2013-04-28,2013,04,28,48.0,38.5,9.8,3.9,8.0,999.9,57.0,37.0,0.0,0,0,0,0,0,0,2013-04-28,440,439,397,33,5,1
2013-04-29,2013,04,29,49.7,37.9,9.9,4.3,8.9,999.9,59.0,39.9,0.0,0,0,0,0,0,0,2013-04-29,598,597,540,45,6,1
2013-04-30,2013,04,30,51.0,30.2,10.0,5.2,11.1,999.9,63.0,39.9,0.0,0,0,0,0,0,0,2013-04-30,576,575,528,29,3,0
2013-05-01,2013,05,01,49.9,41.4,7.4,7.0,9.9,999.9,60.8,39.9,0.0,1,0,0,0,0,0,2013-05-01,576,575,498,36,9,1
2013-05-02,2013,05,02,49.9,42.0,9.5,5.0,14.0,20.0,62.1,37.9,0.0,0,0,0,0,0,0,2013-05-02,585,585,526,41,9,1
2013-05-03,2013,05,03,46.9,39.7,9.9,13.7,22.9,29.9,53.1,37.9,0.0,0,0,0,0,0,0,2013-05-03,686,685,622,35,8,1
2013-05-04,2013,05,04,47.8,38.7,10.0,13.7,22.0,31.1,54.0,43.0,0.0,0,0,0,0,0,0,2013-05-04,580,580,524,46,11,2
2013-05-05,2013,05,05,47.8,39.9,9.7,10.1,15.0,20.0,55.9,42.1,0.0,0,0,0,0,0,0,2013-05-05,515,515,461,48,11,3
2013-05-06,2013,05,06,49.2,43.4,5.1,5.5,8.9,999.9,61.0,44.1,0.0,1,0,0,0,0,0,2013-05-06,561,560,488,51,7,2
2013-05-07,2013,05,07,54.4,49.9,4.4,4.5,8.0,999.9,66.9,46.0,0.0,1,0,0,0,0,0,2013-05-07,592,590,520,28,8,2
2013-05-08,2013,05,08,59.4,54.7,7.5,10.5,15.9,22.0,72.0,53.1,0.01,1,0,0,0,0,0,2013-05-08,620,620,541,37,6,2
2013-05-09,2013,05,09,57.2,53.6,5.0,6.2,14.0,999.9,62.6,53.6,0.01,1,1,0,0,0,0,2013-05-09,602,601,534,39,11,4
2013-05-10,2013,05,10,56.1,51.0,5.7,8.3,13.0,999.9,66.0,51.1,0.0,1,0,0,0,0,0,2013-05-10,698,698,635,56,15,3
2013-05-11,2013,05,11,56.2,53.1,3.7,9.4,15.9,22.9,62.1,52.0,0.0,1,1,0,0,1,0,2013-05-11,523,523,457,35,9,1
2013-05-12,2013,05,12,56.2,53.1,3.3,11.0,17.1,22.9,59.0,54.0,1.62,1,1,0,0,0,0,2013-05-12,527,526,454,42,12,4
2013-05-13,2013,05,13,53.1,37.1,9.9,11.9,18.1,22.0,57.0,46.0,0.07,0,0,0,0,0,0,2013-05-13,577,575,526,31,8,1
2013-05-14,2013,05,14,51.0,35.3,9.8,11.8,18.1,29.9,55.9,42.8,0.0,0,1,0,0,0,0,2013-05-14,565,561,492,29,3,2
2013-05-15,2013,05,15,53.1,44.5,10.0,12.1,21.0,28.0,59.0,48.0,0.16,0,1,0,0,0,0,2013-05-15,532,531,485,31,5,1
2013-05-16,2013,05,16,57.7,50.1,7.1,12.5,20.0,28.0,64.9,53.1,0.02,0,0,0,0,0,0,2013-05-16,559,557,498,35,3,1
2013-05-17,2013,05,17,58.2,43.9,9.9,10.7,20.0,22.9,64.0,51.1,0.0,0,0,0,0,0,0,2013-05-17,741,740,669,61,15,2
2013-05-18,2013,05,18,54.6,45.2,10.0,5.1,12.0,999.9,64.0,44.1,0.0,0,0,0,0,0,0,2013-05-18,506,504,462,39,13,4
2013-05-19,2013,05,19,56.3,49.4,9.3,6.6,12.0,999.9,63.0,46.9,0.0,0,1,0,0,0,0,2013-05-19,544,544,477,42,12,3
2013-05-20,2013,05,20,57.5,54.5,2.9,10.3,17.1,22.0,62.1,55.0,0.33,1,1,0,0,0,0,2013-05-20,657,656,585,38,10,6
2013-05-21,2013,05,21,58.0,55.5,0.3,7.8,14.0,999.9,61.0,55.4,0.24,1,0,0,0,0,0,2013-05-21,697,697,618,38,7,1
2013-05-22,2013,05,22,57.8,55.1,2.5,7.1,13.0,17.1,64.0,53.1,0.0,1,0,0,0,0,0,2013-05-22,570,570,513,35,9,0
2013-05-23,2013,05,23,61.5,57.6,3.0,13.3,18.1,24.1,66.9,57.0,0.0,1,0,0,0,0,0,2013-05-23,735,735,656,64,14,5
2013-05-24,2013,05,24,61.0,58.7,2.1,14.0,27.0,39.0,64.0,57.2,1.24,1,1,0,0,0,0,2013-05-24,668,665,592,36,9,3
2013-05-25,2013,05,25,55.6,52.3,4.6,7.6,15.0,18.1,61.0,51.8,1.03,1,1,0,0,0,0,2013-05-25,514,514,450,32,5,1
2013-05-26,2013,05,26,50.2,41.8,9.3,13.9,19.0,28.0,57.0,44.6,0.54,0,1,0,0,0,0,2013-05-26,455,454,403,38,5,2
2013-05-27,2013,05,27,56.9,42.8,10.0,14.1,20.0,26.0,64.0,51.1,0.01,0,0,0,0,0,0,2013-05-27,420,420,389,39,7,2
2013-05-28,2013,05,28,56.6,49.6,9.9,6.4,11.1,999.9,63.0,46.9,0.0,0,0,0,0,0,0,2013-05-28,686,684,623,33,9,1
2013-05-29,2013,05,29,57.9,54.7,4.9,10.9,19.0,26.0,61.0,55.4,0.51,0,1,0,0,1,0,2013-05-29,574,574,508,37,8,4
2013-05-30,2013,05,30,60.9,56.2,6.1,11.6,15.0,20.0,66.9,57.2,0.26,0,1,0,0,0,0,2013-05-30,685,684,628,42,6,0
2013-05-31,2013,05,31,62.0,56.8,6.7,9.0,13.0,999.9,69.1,57.0,0.02,0,0,0,0,0,0,2013-05-31,736,733,662,42,9,3
2013-06-01,2013,06,01,60.9,57.0,7.0,10.9,15.0,999.9,66.0,57.0,0.0,0,0,0,0,0,0,2013-06-01,631,631,574,43,6,1
2013-06-02,2013,06,02,61.8,58.6,4.6,12.6,18.1,26.0,66.0,57.9,0.0,1,0,0,0,0,0,2013-06-02,487,487,441,53,16,6
2013-06-03,2013,06,03,60.8,59.8,2.0,12.7,19.0,27.0,63.0,59.0,0.21,1,1,0,0,0,0,2013-06-03,707,707,630,48,8,2
2013-06-04,2013,06,04,61.8,51.0,7.5,8.7,15.0,999.9,66.0,57.2,0.34,1,1,0,0,0,0,2013-06-04,613,613,534,36,10,1
2013-06-05,2013,06,05,58.6,45.6,9.8,5.7,8.9,999.9,68.0,48.9,0.0,0,0,0,0,0,0,2013-06-05,599,599,541,33,5,0
2013-06-06,2013,06,06,58.6,51.0,10.0,7.5,14.0,999.9,66.0,51.1,0.0,0,0,0,0,0,0,2013-06-06,605,604,542,33,8,1
2013-06-07,2013,06,07,56.1,53.2,7.7,11.8,18.1,26.0,59.0,54.0,0.0,0,1,0,0,0,0,2013-06-07,791,790,697,43,6,2
