collision_date,NUM_COLLISIONS,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2017-12-21,742,739,619,40,9,1
2017-11-13,699,698,610,46,16,6
2017-11-15,713,712,622,40,6,1
2017-10-15,496,496,417,37,9,2
2017-09-23,631,628,525,48,11,4
2017-10-06,649,648,570,41,9,1
2017-09-13,738,736,652,47,13,2
2017-09-04,532,528,445,40,9,4
2017-08-19,638,636,550,56,13,4
2017-07-09,512,512,430,42,5,2
2017-07-15,649,649,550,45,17,4
2017-06-18,593,589,507,44,13,5
2017-06-11,702,701,608,67,12,5
2017-05-22,719,713,644,46,8,5
2017-05-27,475,475,409,28,7,0
2017-06-01,654,651,561,40,6,0
2017-04-24,541,540,474,29,6,2
2017-04-15,495,493,427,39,9,2
2017-02-10,708,707,616,51,6,1
2012-08-06,593,593,539,41,10,3
2022-10-01,319,315,242,23,3,0
2022-10-22,303,302,229,36,9,2
2016-12-06,711,709,590,46,12,2
2016-11-27,466,465,393,38,10,1
2016-11-20,529,523,424,40,12,4
2016-11-16,705,704,615,41,6,2
2016-09-15,757,755,661,37,6,1
2021-04-29,324,323,259,40,13,5
2021-05-12,329,328,255,27,9,6
2022-04-08,343,340,261,25,6,1
2021-11-21,273,272,202,41,13,7
2021-11-26,261,260,196,34,12,2
2021-12-09,283,283,217,26,6,1
2022-02-23,253,252,198,25,6,0
2022-03-22,290,287,222,15,3,1
2022-05-14,277,277,217,35,8,3
2016-10-04,523,522,441,30,5,0
2016-09-25,572,570,493,42,6,2
2016-08-23,637,637,552,38,8,5
2016-08-28,559,557,465,40,7,1
2016-08-04,715,714,632,39,8,1
2016-08-07,540,539,464,42,10,1
2016-04-26,479,477,409,34,10,3
2016-04-07,630,628,526,40,13,2
2016-02-08,501,500,438,38,7,2
2022-07-24,265,262,208,42,13,4
2022-07-30,306,306,249,34,8,4
2022-06-19,305,304,246,35,10,2
2022-08-23,272,271,218,25,9,3
2021-03-15,253,253,187,24,7,2
2021-03-29,240,240,197,16,5,2
2021-04-13,321,319,252,26,6,1
2021-02-04,277,276,218,25,4,0
2020-10-23,337,336,261,33,10,4
2020-10-19,276,276,228,19,3,1
2020-11-29,248,247,192,37,12,4
2020-11-19,279,278,207,26,6,1
2020-08-30,303,301,227,28,5,1
2020-09-17,322,319,254,36,7,2
2020-07-20,281,280,223,36,9,3
2020-06-01,196,196,140,25,7,2
2020-06-18,226,224,171,14,3,1
2015-09-24,619,616,531,45,11,2
2020-04-09,103,102,77,12,4,2
2020-03-17,374,371,321,28,7,4
2020-03-19,339,339,269,20,6,1
2020-01-27,452,450,375,28,1,0
2020-02-14,632,631,518,37,11,3
2019-12-15,503,501,418,39,8,3
2019-10-27,467,465,388,39,8,2
2019-11-02,506,506,413,44,12,3
2019-10-02,688,686,605,43,11,2
2019-09-21,577,576,481,40,10,4
2015-01-16,563,562,493,33,9,2
2015-01-13,613,611,530,37,4,0
2019-07-21,477,475,402,38,6,1
2019-08-16,523,523,443,33,2,2
2019-07-25,605,603,511,28,2,0
2019-07-28,527,525,451,40,3,2
2019-05-09,593,592,503,37,8,2
2019-04-29,565,565,489,36,11,3
2019-04-14,457,454,389,38,12,4
2019-04-04,660,657,553,37,9,1
2014-10-14,697,697,611,37,6,1
2019-02-06,615,611,513,34,7,0
2019-01-03,504,503,414,15,3,1
2019-01-02,502,497,414,25,4,1
2018-12-10,651,649,550,28,5,1
2018-11-12,497,493,420,36,10,3
2018-10-17,699,697,584,41,11,4
2018-08-31,623,622,541,37,6,1
2018-09-15,596,593,517,44,4,1
2018-09-11,544,541,460,39,14,3
2018-09-14,684,683,579,46,6,2
2018-08-27,651,649,551,39,4,1
2014-03-12,515,514,244,9,1,0
2018-07-17,680,678,585,44,3,1
2018-06-22,728,728,635,54,7,0
2018-06-06,651,648,574,43,12,2
2018-04-02,562,561,472,23,5,3
2018-05-05,602,600,524,57,14,6
2018-03-28,629,627,545,37,2,1
2018-02-20,535,532,452,41,11,1
2018-02-22,550,546,456,32,8,3
2013-06-02,487,487,441,53,16,6
2013-04-11,517,517,452,23,3,1
2013-04-07,451,451,408,38,2,0
2018-01-06,599,599,493,38,6,1
2017-12-18,706,700,616,47,9,1
2017-10-01,571,569,487,42,14,3
2017-09-27,696,693,597,41,6,2
2017-09-02,562,561,484,48,13,5
2017-08-17,639,638,552,61,11,4
2012-12-14,648,648,575,48,7,4
2012-08-19,467,467,415,44,12,6
2017-07-28,685,683,613,35,8,2
2017-06-04,468,466,401,27,9,3
2017-05-18,911,908,818,58,5,1
2017-05-31,669,668,570,34,5,0
2017-04-22,551,551,470,41,6,3
2017-03-29,672,670,576,39,7,2
2017-02-25,573,571,460,36,10,5
2017-03-02,653,650,548,33,9,0
2022-09-16,345,344,262,23,2,0
2022-10-09,240,239,187,22,5,1
2022-10-19,271,268,204,19,4,1
2017-01-15,490,488,415,39,5,1
2016-12-04,482,482,409,34,9,3
2016-11-24,428,427,371,46,12,1
2021-04-25,273,272,209,39,10,2
2021-08-31,310,309,238,20,2,0
2022-04-01,290,289,227,23,5,2
2021-05-21,384,383,304,26,4,2
2021-05-22,378,376,298,45,13,5
2021-12-07,321,320,257,35,5,3
2022-01-18,256,256,193,22,6,2
2021-10-23,312,310,240,38,9,3
2022-04-17,241,241,186,31,4,2
2016-10-09,480,480,397,31,6,3
2016-09-17,646,645,560,54,12,3
2016-09-19,680,679,573,50,14,3
2016-04-04,683,682,577,39,9,2
2015-10-07,668,666,581,35,7,1
2022-05-19,321,316,247,35,11,1
2022-07-25,278,278,210,27,4,0
2022-06-27,303,301,246,32,11,5
2020-12-31,278,272,207,25,8,3
2020-10-29,334,333,221,18,2,1
2020-10-11,248,246,184,39,11,3
2020-05-01,186,186,134,13,4,2
2020-04-10,115,115,79,9,4,0
2020-05-14,171,171,124,16,5,1
2015-06-06,598,596,541,48,10,4
2020-03-08,408,407,345,40,7,3
2019-12-19,699,696,573,48,9,3
2019-11-21,647,640,542,39,7,0
2019-09-20,688,688,600,51,6,2
2019-09-27,703,701,603,53,10,2
2019-08-20,574,572,500,35,5,2
2015-04-14,542,540,490,28,4,1
2014-11-16,429,428,382,35,11,3
2014-11-03,625,622,552,36,5,1
2019-07-01,693,691,614,51,11,1
2019-04-11,537,536,479,40,11,3
2019-05-17,726,724,634,49,10,1
2019-04-09,537,534,444,42,12,2
2018-12-17,689,684,578,39,11,1
2018-08-12,499,498,415,39,8,4
2018-09-09,556,555,472,44,7,1
2018-09-05,768,768,679,30,5,2
2018-06-28,737,734,645,36,7,0
2018-06-04,698,694,600,32,8,0
2018-04-09,625,624,533,33,5,0
2018-04-05,531,531,456,30,7,1
2013-05-01,576,575,498,36,9,1
2013-04-15,603,603,543,42,6,3
2018-01-05,700,697,587,41,8,1
2017-10-23,669,667,568,38,6,3
2017-10-09,546,544,455,39,8,2
2017-10-10,768,766,676,46,8,1
2017-08-28,584,581,496,35,8,2
2012-07-26,604,604,550,40,8,3
2017-05-20,612,611,526,39,9,2
2017-06-05,656,655,555,37,12,3
2017-05-09,651,651,585,35,6,0
2017-04-21,690,688,611,51,4,1
2022-09-07,260,260,215,17,3,1
2022-09-12,311,310,224,14,1,0
2022-09-18,293,291,221,30,8,1
2017-01-09,669,667,589,51,13,3
2017-01-03,659,655,522,40,6,0
2021-05-05,339,337,265,40,13,4
2021-07-01,319,318,245,19,2,1
2021-07-28,300,299,224,26,7,4
2021-08-03,313,312,237,28,9,2
2021-08-30,323,318,252,29,8,5
2021-09-09,294,293,235,26,6,1
2022-03-07,328,326,250,27,9,4
2022-05-02,282,280,206,24,6,2
2022-05-12,308,306,244,24,11,1
2016-10-20,662,659,564,45,11,1
2016-09-12,648,644,552,35,7,2
2016-08-31,661,660,577,38,7,3
2016-05-09,646,644,546,46,10,3
2016-04-12,638,635,565,42,13,3
2016-02-21,481,479,414,34,7,2
2022-05-29,281,281,223,31,8,4
2022-06-02,316,316,252,26,6,0
2022-07-26,275,275,208,21,5,2
2022-06-23,298,298,238,24,6,3
2022-06-28,295,294,227,27,10,5
2021-01-02,220,219,158,29,9,4
2021-04-11,215,214,172,33,11,6
2020-11-17,260,259,203,19,3,0
2020-10-31,334,330,255,30,9,3
2020-11-18,295,294,227,27,5,1
2020-05-19,229,227,191,26,9,3
2020-10-10,277,277,215,40,14,7
2020-08-18,311,309,248,37,16,5
2020-08-02,286,284,213,36,11,4
2020-07-05,290,289,224,44,17,3
2020-08-11,317,316,243,27,7,4
2020-06-26,337,337,282,44,17,3
2020-05-23,193,193,140,24,9,4
2020-06-17,244,241,183,30,10,5
2020-04-24,172,171,117,15,5,1
2020-06-21,245,245,178,35,8,2
2020-06-03,216,214,171,28,4,1
2015-07-19,545,545,503,46,6,2
2020-04-06,127,127,98,11,2,0
2020-02-26,449,449,384,29,11,2
2020-01-31,518,516,432,36,9,3
2019-12-31,443,440,357,22,6,1
2019-09-29,488,484,416,51,9,0
2019-12-05,597,596,487,26,2,1
2019-08-26,494,492,412,34,4,0
2019-05-23,722,720,625,38,9,5
2019-02-10,445,443,381,40,10,0
2019-02-23,439,438,378,36,7,3
2018-12-30,404,404,338,32,12,5
2018-09-01,529,526,430,41,11,2
2018-08-08,656,655,571,42,7,3
2018-08-14,701,701,608,47,10,3
2018-06-23,513,512,435,34,11,2
2018-05-16,686,685,601,36,7,1
2018-04-13,755,754,648,51,8,4
2018-03-29,613,609,531,38,6,2
2013-09-01,480,479,422,40,11,1
2017-12-07,693,689,594,40,8,3
2017-12-19,657,655,578,37,6,1
2017-11-20,748,746,650,45,14,4
2012-10-29,298,298,149,14,3,1
2017-05-17,753,749,641,40,9,1
2017-05-25,742,740,632,38,9,2
2017-06-08,660,656,568,34,9,1
2017-03-23,703,701,609,35,5,0
2022-09-04,250,248,203,35,9,3
2022-10-12,306,303,235,33,6,2
2022-10-08,291,291,227,41,6,2
2017-01-21,475,475,400,27,7,1
2021-04-15,270,270,196,22,2,0
2021-04-18,258,256,193,31,9,4
2021-04-19,320,319,259,22,8,2
2021-06-07,381,380,290,43,13,6
2022-01-12,248,245,179,29,8,2
2022-07-04,255,254,203,46,17,6
2021-10-21,371,370,297,28,10,6
2022-01-24,238,238,178,25,5,4
2021-08-15,314,313,254,34,6,2
2021-09-01,319,319,231,32,16,4
2022-01-30,223,223,149,13,3,1
2022-07-11,278,278,205,23,5,2
2022-02-14,304,300,234,25,4,1
2022-02-16,278,275,209,30,8,6
2022-04-29,361,360,284,26,7,3
2022-03-20,258,257,196,34,11,5
2016-09-06,626,622,544,38,6,4
2016-05-27,767,767,674,47,12,4
2022-08-18,282,279,222,22,8,1
2022-08-22,248,248,184,25,4,1
2021-03-17,243,241,200,25,8,5
2020-12-26,226,226,172,29,8,2
2020-12-25,168,168,106,13,6,2
2020-12-22,320,320,248,32,8,3
2020-12-08,282,279,217,24,5,1
2020-10-13,323,320,250,41,8,4
2020-08-25,286,285,219,30,8,2
2020-09-13,245,245,185,26,7,3
2020-08-13,275,275,221,34,6,3
2020-07-19,313,313,249,51,15,5
2020-04-17,158,158,118,13,4,0
2020-06-25,250,248,200,17,7,3
2020-05-24,197,197,150,30,8,2
2020-04-11,121,120,86,14,4,3
2019-12-23,593,591,497,38,9,3
2014-10-26,515,513,454,41,10,0
2014-10-12,473,473,427,36,8,2
2019-07-10,553,550,461,37,6,2
2019-06-19,591,589,506,26,6,2
2019-04-16,638,637,546,35,3,2
2018-08-28,715,713,612,22,4,2
2014-03-30,437,437,373,22,7,0
2018-06-18,808,805,682,53,13,4
2018-05-17,732,732,635,57,8,1
2018-03-25,491,490,412,34,10,4
2017-12-29,598,598,506,37,13,5
2017-10-22,528,528,452,51,12,3
2013-01-06,393,393,351,41,13,1
2012-08-10,617,617,564,46,6,1
2017-07-20,774,770,672,47,9,2
2017-05-13,683,682,579,41,9,1
2017-06-13,829,827,720,56,6,1
2017-01-28,501,497,426,47,13,6
2017-04-17,488,486,412,27,8,1
2017-04-12,540,539,485,18,4,0
2017-02-08,673,670,591,37,8,4
2022-10-15,267,266,202,21,10,1
2022-10-18,240,236,189,19,6,1
2016-12-13,630,630,551,32,5,1
2016-11-14,668,667,579,42,6,0
2021-05-30,256,256,188,33,10,5
2021-12-30,222,218,163,29,8,3
2021-10-08,361,360,281,36,11,2
2022-01-28,283,281,201,29,5,1
2021-11-18,351,348,255,29,2,1
2021-12-05,255,253,194,32,9,4
2022-02-28,278,277,209,19,4,0
2022-03-15,295,294,225,29,7,1
2016-11-02,665,663,582,54,13,4
2016-09-18,535,534,450,49,16,4
2016-05-22,571,570,474,39,11,4
2016-05-15,510,509,430,53,13,4
2022-05-16,298,296,226,26,8,3
2022-05-03,282,280,208,28,7,2
2020-12-06,241,241,181,35,8,2
2020-11-05,357,354,280,31,7,4
2020-07-14,320,319,239,30,9,1
2020-05-11,173,173,128,25,6,1
2020-03-27,195,195,160,6,1,1
2020-01-04,353,351,277,30,7,3
2019-11-15,621,615,520,39,8,2
2019-11-10,457,456,383,36,9,1
2019-11-12,595,593,500,29,4,4
2019-10-01,454,453,380,30,7,0
2019-08-28,553,552,480,41,9,3
2019-07-12,747,744,633,54,6,1
2019-04-10,633,632,550,43,3,2
2014-05-04,451,449,394,45,13,6
2018-11-22,412,410,352,37,8,2
2018-11-17,559,558,470,30,7,2
2018-10-10,708,705,615,42,7,0
2018-09-30,510,509,428,46,10,4
2018-07-11,627,627,540,42,8,3
2018-05-18,616,614,537,39,6,2
2018-04-06,515,513,430,37,8,2
2018-01-23,531,531,434,31,3,1
2017-12-31,462,459,380,40,11,6
2013-03-05,527,526,478,30,1,0
2018-01-21,418,417,344,28,7,1
2018-01-25,602,602,517,36,9,4
2012-09-16,458,458,424,31,3,0
2017-06-10,665,664,583,53,7,4
2017-05-26,776,775,685,58,4,0
2017-02-12,439,433,342,25,3,3
2021-06-21,361,358,290,47,13,3
2022-01-14,287,285,208,26,7,1
2021-10-13,312,312,249,24,7,3
2021-10-30,352,347,269,39,14,5
2021-12-12,266,263,208,33,10,2
2021-08-11,316,314,262,36,13,4
2022-01-26,266,264,198,17,4,0
2022-02-07,276,274,198,28,4,1
2022-07-10,248,248,188,20,7,0
2021-10-18,318,315,260,23,3,1
2022-04-22,276,274,221,17,4,3
2022-03-25,307,307,245,27,5,1
2016-08-22,669,669,576,50,8,3
2016-08-29,673,673,577,49,13,2
2016-08-01,569,564,481,38,4,1
2016-05-08,591,586,498,40,17,4
2015-11-12,637,634,550,40,10,3
2022-07-17,281,279,220,39,13,4
2021-03-22,295,293,233,33,10,4
2021-01-08,272,269,203,27,5,1
2020-12-13,265,262,209,32,14,6
2020-11-04,302,301,238,29,7,0
2020-09-03,363,360,291,41,6,1
2020-09-12,304,303,232,37,7,3
2020-08-19,286,283,227,32,11,4
2020-08-09,283,281,223,43,12,2
2020-05-21,212,210,164,25,6,0
2020-06-12,277,275,204,23,4,0
2015-07-21,606,605,554,32,5,3
2019-12-22,510,508,425,47,15,5
2020-03-18,298,297,254,20,4,1
2019-11-29,425,425,338,42,5,1
2019-07-26,650,649,572,43,10,2
2019-03-24,466,466,402,38,8,1
2019-02-20,615,613,490,44,4,1
2018-12-18,731,729,619,45,10,1
2018-11-14,688,686,593,31,6,2
2018-09-18,740,739,630,46,9,6
2018-07-18,688,686,590,34,7,2
2018-04-03,551,550,468,26,6,3
2018-05-06,495,495,424,37,8,4
2018-02-24,540,538,445,40,10,4
2013-07-13,575,574,503,44,12,1
2013-05-18,506,504,462,39,13,4
2017-12-10,513,509,426,38,10,3
2017-09-14,728,728,640,39,10,2
2012-12-23,408,408,377,33,9,4
2017-07-26,635,635,554,34,4,2
2017-06-16,657,656,568,34,2,0
2017-05-28,474,473,409,40,11,3
2017-03-25,571,570,487,33,9,3
2017-03-20,750,749,623,47,12,2
2017-02-03,609,608,520,26,5,0
2017-01-05,552,552,491,35,10,2
2022-09-29,307,307,237,20,5,1
2022-10-02,244,244,183,32,11,3
2016-12-08,635,634,547,29,6,1
2016-10-17,585,585,499,36,6,3
2021-04-17,264,264,210,33,11,3
2021-05-27,433,431,341,53,20,6
2021-05-28,358,356,284,36,7,1
2021-06-13,330,328,265,47,9,4
2021-06-18,387,386,317,39,6,0
2022-04-04,289,288,220,28,6,1
2021-07-05,322,321,250,47,20,10
2022-07-06,287,286,227,27,6,1
2021-11-25,217,214,168,25,9,4
2022-03-19,286,286,221,33,12,6
2016-10-21,851,849,722,70,15,2
2016-06-04,635,630,535,52,16,4
2016-04-25,488,486,419,19,4,0
2022-06-14,314,310,252,27,6,2
2021-02-16,213,212,166,19,4,3
2021-04-04,259,256,196,27,8,4
2021-01-04,242,241,190,31,11,5
2020-12-12,285,284,210,39,10,1
2020-10-21,338,335,255,29,6,2
2020-11-14,298,297,236,43,7,0
2020-10-07,308,307,234,33,6,4
2020-08-22,328,327,264,41,6,3
2020-08-24,320,319,249,39,10,4
2020-07-09,313,311,242,30,8,2
2020-06-09,251,250,195,27,6,2
2015-07-18,561,560,499,41,10,3
2020-06-05,248,247,190,32,7,1
2020-03-26,187,187,145,14,4,2
2020-03-25,168,168,134,13,4,1
2020-03-14,371,370,284,38,7,1
2019-05-25,520,520,448,43,7,3
2018-07-16,719,719,626,50,17,4
2018-07-10,727,725,643,58,6,0
2018-06-03,525,524,448,39,11,4
2018-03-21,477,477,376,44,9,3
2018-01-17,611,610,507,32,6,1
2017-08-25,633,630,552,47,8,2
2017-05-02,743,742,645,47,7,2
2017-05-06,685,684,596,54,12,3
2022-09-11,258,257,198,36,12,5
2016-12-27,569,568,498,46,11,1
2022-03-27,266,266,209,44,11,1
2021-05-02,330,327,257,36,8,2
2021-12-14,322,319,242,35,7,0
2021-05-29,242,242,182,25,9,4
2021-10-11,297,297,215,24,5,3
2021-12-28,221,221,168,22,5,2
2021-06-30,361,361,274,30,6,3
2021-10-20,365,363,287,32,8,3
2021-11-22,314,311,242,27,6,1
2022-07-12,265,262,199,16,5,1
2022-07-13,307,305,238,29,6,2
2022-03-13,274,273,208,28,8,1
2022-07-19,291,288,235,26,9,3
2022-05-22,319,318,244,33,14,3
2022-06-20,280,279,215,26,8,1
2021-04-09,281,281,221,35,12,4
2020-04-13,138,137,84,14,6,3
2020-10-05,302,302,224,24,7,1
2020-09-20,275,272,202,36,13,4
2020-09-21,310,310,238,29,15,5
2020-05-18,185,184,133,18,5,1
2020-05-20,192,191,136,18,6,2
2019-12-29,384,380,296,17,5,1
2019-08-08,646,644,548,37,10,1
2018-06-24,553,552,477,34,12,3
2018-06-07,693,690,611,44,4,2
2018-05-09,711,708,628,48,9,2
2018-03-04,457,454,384,28,12,4
2018-02-25,448,446,357,34,5,2
2018-02-13,613,612,513,40,7,1
2017-10-21,583,582,500,28,2,0
2017-09-09,608,606,525,52,13,1
2012-09-03,373,373,334,33,8,2
2017-06-24,753,753,648,62,14,3
2017-05-07,514,512,436,40,13,4
2017-04-14,515,511,439,34,7,2
2017-04-02,514,512,423,44,8,2
2017-02-17,680,677,581,48,9,1
2022-09-23,314,311,241,25,8,5
2016-11-22,765,762,671,31,5,1
2016-11-26,463,462,397,36,8,2
2022-06-29,304,303,248,31,8,3
2021-06-01,355,354,283,40,9,3
2022-01-07,296,296,204,32,6,2
2022-02-17,266,263,200,19,7,1
2021-11-06,335,334,255,37,12,4
2022-03-08,259,259,199,24,4,0
2022-03-21,292,291,223,25,7,1
2016-08-26,756,755,657,45,12,3
2016-03-13,435,435,377,35,5,0
2022-07-23,305,301,241,49,14,3
2022-06-11,305,303,253,33,10,2
2022-06-17,369,368,289,25,6,0
2020-12-18,278,277,204,27,7,1
2020-11-22,222,220,168,32,5,2
2020-09-06,293,292,238,40,15,6
2020-09-02,309,308,242,22,6,3
2020-10-04,269,267,202,35,11,2
2020-08-03,353,352,272,36,11,4
2020-03-29,146,146,94,21,8,3
2020-03-02,562,560,470,32,8,0
2020-03-03,550,544,453,28,5,1
2020-01-07,408,405,321,30,10,3
2019-07-06,471,470,386,51,12,3
2019-01-12,520,519,444,39,6,1
2018-11-19,697,694,590,41,8,1
2018-10-28,556,554,456,45,14,5
2018-09-20,659,657,560,42,12,3
2018-05-15,778,772,641,44,11,5
2018-03-17,562,561,472,36,6,0
2018-02-28,654,651,574,50,9,4
2018-02-06,545,543,472,28,5,1
2018-01-09,684,683,566,39,7,2
2017-10-18,737,734,628,38,11,3
2017-09-17,586,585,506,50,11,3
2022-09-08,301,301,241,31,6,2
2021-12-15,285,284,208,25,1,0
2022-01-03,205,203,154,22,6,2
2021-06-29,350,348,284,42,8,2
2021-07-13,298,293,234,23,6,2
2022-01-23,227,225,168,33,12,6
2021-08-06,355,354,290,40,7,3
2021-09-07,337,336,275,42,14,4
2021-11-08,329,326,259,40,5,2
2021-11-20,305,302,237,44,18,3
2022-07-14,269,266,195,25,2,0
2016-05-30,471,470,387,34,6,0
2022-07-31,287,287,235,38,15,4
2021-04-03,281,279,221,40,17,1
2021-01-25,259,258,199,25,3,0
2020-09-09,292,291,237,24,6,4
2020-07-24,312,311,237,22,8,2
2020-03-15,331,328,268,34,14,2
2018-11-11,500,499,424,35,8,3
2018-07-04,406,406,347,31,7,4
2018-06-05,688,687,603,51,12,2
2018-06-09,706,706,615,49,8,2
2018-01-22,559,553,460,37,7,3
2017-11-18,629,626,535,53,13,4
2017-04-06,713,710,621,34,7,3
2021-06-17,388,385,309,40,13,3
2022-04-05,252,251,189,27,7,2
2022-02-03,248,243,167,15,6,0
2022-02-02,268,267,196,20,4,1
2022-02-24,220,219,163,19,2,0
2016-10-23,534,530,446,45,10,2
2022-08-04,299,297,231,24,5,2
2022-08-21,271,270,214,27,4,0
2020-12-11,348,347,275,38,9,3
2020-10-27,262,261,206,26,4,0
2020-10-20,336,334,259,31,9,3
2020-05-30,226,226,182,29,8,2
2019-11-24,517,515,419,46,14,3
2018-11-23,476,475,386,32,8,0
2017-11-23,469,469,398,42,6,3
2017-06-25,590,590,504,38,5,1
2017-04-16,481,481,409,38,12,3
2017-03-05,489,489,419,42,11,3
2017-03-11,548,547,473,32,7,2
2017-01-19,610,609,546,29,5,0
2022-04-24,270,268,219,32,15,6
2021-12-23,302,301,223,36,11,4
2021-10-07,368,368,288,35,11,3
2021-06-14,329,329,248,21,6,1
2022-01-19,252,251,196,29,5,2
2022-04-13,296,296,230,23,6,0
2022-04-26,244,244,196,25,7,4
2022-09-03,294,293,242,45,11,3
2020-12-29,244,244,184,20,5,0
2021-01-09,244,241,185,24,8,3
2021-01-01,257,254,185,31,12,6
2020-08-31,294,291,230,32,3,1
2020-08-16,279,278,199,36,11,2
2020-06-30,278,276,212,35,12,6
2020-07-12,292,290,219,40,13,6
2020-05-29,258,253,192,27,8,1
2020-05-10,163,163,118,18,6,1
2020-02-15,440,439,375,40,9,1
2019-07-16,658,657,567,41,7,5
2018-07-22,540,538,409,46,20,6
2018-02-21,601,599,519,33,9,4
2018-02-23,548,544,463,34,7,2
2018-01-04,464,461,371,30,3,1
2016-12-07,637,637,539,34,8,3
2016-11-08,620,619,514,50,10,0
2021-09-29,343,341,276,31,10,2
2021-07-22,329,329,270,19,5,1
2021-08-29,358,356,283,45,12,3
2021-11-05,386,382,295,34,9,0
2021-09-04,341,340,279,37,9,5
2022-02-12,237,236,168,29,12,4
2021-11-28,271,268,201,32,7,3
2016-10-05,695,693,602,42,7,2
2021-02-26,301,298,238,32,14,3
2021-01-16,265,264,198,38,13,4
2021-01-14,253,252,187,30,4,2
2020-05-31,208,204,147,23,6,1
2017-07-25,595,593,510,43,8,4
2017-02-22,477,477,414,31,7,0
2022-09-30,322,320,252,34,11,5
2022-03-29,272,271,205,30,10,1
2021-05-13,318,317,252,28,4,0
2021-10-01,385,381,305,28,6,2
2021-12-27,207,207,159,19,4,1
2022-01-11,255,255,205,24,8,1
2022-04-07,282,282,216,33,13,3
2021-10-27,323,321,250,23,5,0
2021-10-28,344,341,256,35,10,4
2021-10-12,321,317,257,30,6,1
2022-07-28,297,296,240,27,4,1
2021-02-01,239,239,157,20,6,1
2020-05-28,209,209,159,26,9,3
2020-05-15,242,242,182,32,10,3
2019-09-07,489,488,410,34,4,1
2019-01-01,430,425,327,49,14,4
2018-09-23,475,475,408,49,15,3
2018-09-02,528,527,439,48,11,4
2022-08-20,309,306,233,33,9,3
2016-10-16,503,501,415,38,10,2
2021-12-17,305,303,247,18,6,1
2021-04-21,283,283,222,31,4,2
2021-09-19,318,317,242,35,12,3
2021-11-24,368,368,291,30,9,3
2016-05-14,589,588,500,38,11,2
2020-12-03,252,247,189,31,11,4
2021-01-07,285,282,220,29,10,2
2020-12-02,235,233,184,31,8,3
2020-04-14,135,135,92,17,4,1
2019-08-03,566,565,482,44,11,2
2018-12-04,684,681,591,35,9,3
2018-08-04,605,605,518,43,10,4
2018-07-20,700,700,617,28,4,1
2018-05-27,487,487,411,46,18,6
2018-03-01,619,617,507,38,6,1
2017-08-09,655,653,570,32,5,2
2021-10-10,269,266,212,31,8,6
2016-07-31,529,527,434,46,13,6
2021-02-14,184,184,147,14,2,0
2020-09-28,300,298,229,28,9,3
2020-04-19,102,100,72,14,8,3
2018-04-01,399,399,329,40,8,4
2017-08-27,498,497,417,44,8,2
2017-09-11,735,733,656,46,7,2
2017-02-19,438,438,361,41,14,5
2017-02-04,541,540,475,35,10,5
2016-12-14,689,688,597,44,4,0
2021-06-06,367,362,278,54,16,2
2021-12-31,232,230,169,26,5,2
2022-01-31,311,311,236,27,4,0
2016-10-10,539,537,455,36,10,2
2016-10-02,486,485,405,34,8,2
2022-05-28,293,293,225,40,12,3
2022-08-13,306,301,222,38,12,1
2022-08-15,241,241,187,21,4,0
2021-02-20,257,255,200,41,11,3
2020-12-28,217,217,169,27,6,1
2021-01-18,225,224,165,23,6,0
2020-10-22,264,262,203,22,7,2
2020-11-20,358,356,265,28,6,3
2020-07-04,278,278,214,29,9,5
2018-05-26,601,600,509,48,7,2
2017-12-24,469,467,392,43,10,3
2022-11-01,176,176,141,13,7,4
2021-06-10,370,368,302,41,9,3
2021-06-23,353,351,280,27,7,3
2022-01-13,268,267,206,30,4,1
2021-07-12,303,303,232,29,7,3
2021-03-07,216,215,165,28,7,4
2021-01-22,254,253,201,29,9,1
2020-07-18,316,316,244,39,13,3
2020-06-16,259,259,206,20,6,1
2020-06-15,223,223,169,30,7,1
2020-05-26,224,224,176,23,6,1
2020-02-18,428,428,365,27,6,2
2019-03-20,584,582,472,31,9,5
2018-06-02,622,620,547,44,5,3
2018-02-26,557,556,475,25,4,1
2018-01-02,654,651,550,42,10,2
2017-11-26,485,482,409,44,13,3
2017-08-26,570,570,497,40,8,4
2017-05-08,638,636,541,39,7,1
2022-10-05,237,236,175,18,3,2
2016-08-30,622,621,537,46,4,0
2022-01-02,176,175,128,20,7,1
2021-07-08,305,304,240,26,4,0
2021-11-15,343,343,275,31,7,2
2021-02-18,256,254,183,28,7,3
2021-01-03,186,181,117,21,7,4
2020-05-04,174,174,131,14,3,0
2017-02-13,642,641,504,31,7,2
2017-01-23,667,661,492,33,6,3
2021-10-09,268,266,212,35,10,2
2021-02-02,238,238,163,13,3,1
2021-03-08,250,249,178,24,5,1
2021-02-03,246,246,185,14,3,0
2020-09-22,307,307,236,30,10,3
2017-12-25,333,333,276,32,11,2
2021-06-26,375,375,290,49,22,5
2022-02-19,237,236,184,32,5,0
2022-03-02,246,244,185,24,12,6
2020-12-19,251,250,189,29,9,3
2020-08-12,293,291,224,24,11,4
2020-03-24,201,201,153,9,3,2
2020-01-23,451,449,369,25,6,2
2019-09-30,435,433,377,25,4,1
2019-03-04,503,499,381,20,2,1
2018-04-08,468,466,395,34,11,4
2017-04-10,634,633,546,34,7,3
2017-04-09,541,539,462,43,9,3
2022-09-09,361,361,276,37,10,5
2016-12-10,555,555,474,37,6,3
