"","collision_date","NUM_COLLISIONS","vehicle_1","vehicle_2","vehicle_3","vehicle_4","vehicle_5","date","year","no_v","one_v","two_v","three_v","four_v","five_v"
"2170","2014-12-27",406,406,343,29,6,2,2014-12-27,2014,0,63,314,23,4,2
"2171","2014-12-16",645,644,523,31,6,4,2014-12-16,2014,1,121,492,25,2,4
"2172","2014-12-17",555,553,470,38,9,3,2014-12-17,2014,2,83,432,29,6,3
"2173","2014-11-22",512,510,449,40,5,2,2014-11-22,2014,2,61,409,35,3,2
"2174","2014-11-07",641,639,567,36,11,1,2014-11-07,2014,2,72,531,25,10,1
"2175","2014-11-06",652,652,565,31,3,1,2014-11-06,2014,0,87,534,28,2,1
"2176","2019-06-27",734,730,646,60,8,2,2019-06-27,2019,4,84,586,52,6,2
"2177","2019-06-30",569,569,476,52,13,4,2019-06-30,2019,0,93,424,39,9,4
"2178","2019-05-19",547,546,454,39,8,2,2019-05-19,2019,1,92,415,31,6,2
"2179","2019-06-11",682,678,582,51,12,3,2019-06-11,2019,4,96,531,39,9,3
"2180","2019-05-06",630,627,532,36,6,3,2019-05-06,2019,3,95,496,30,3,3
"2181","2019-05-13",613,611,516,36,5,1,2019-05-13,2019,2,95,480,31,4,1
"2182","2019-04-15",657,656,563,45,2,0,2019-04-15,2019,1,93,518,43,2,0
"2183","2019-04-26",500,498,413,26,7,1,2019-04-26,2019,2,85,387,19,6,1
"2184","2019-04-13",599,599,505,32,5,2,2019-04-13,2019,0,94,473,27,3,2
"2185","2019-04-27",526,525,435,48,9,3,2019-04-27,2019,1,90,387,39,6,3
"2186","2019-05-01",599,597,501,33,6,1,2019-05-01,2019,2,96,468,27,5,1
"2187","2019-03-17",419,417,338,42,10,1,2019-03-17,2019,2,79,296,32,9,1
"2188","2019-02-08",661,657,545,33,6,2,2019-02-08,2019,4,112,512,27,4,2
"2189","2014-10-04",531,529,456,42,11,5,2014-10-04,2014,2,73,414,31,6,5
"2190","2014-09-25",491,491,434,42,8,1,2014-09-25,2014,0,57,392,34,7,1
"2191","2014-09-03",580,579,520,35,10,3,2014-09-03,2014,1,59,485,25,7,3
"2192","2014-09-07",477,477,424,28,8,5,2014-09-07,2014,0,53,396,20,3,5
"2193","2014-08-28",618,616,543,31,5,0,2014-08-28,2014,2,73,512,26,5,0
"2194","2014-08-15",522,518,469,32,8,2,2014-08-15,2014,4,49,437,24,6,2
"2195","2014-07-13",439,439,398,33,10,1,2014-07-13,2014,0,41,365,23,9,1
"2196","2014-06-15",475,473,415,40,13,5,2014-06-15,2014,2,58,375,27,8,5
"2197","2014-06-04",582,581,534,25,4,0,2014-06-04,2014,1,47,509,21,4,0
"2198","2014-06-06",743,743,665,47,10,3,2014-06-06,2014,0,78,618,37,7,3
"2199","2014-05-30",650,649,579,40,8,3,2014-05-30,2014,1,70,539,32,5,3
"2200","2014-05-14",638,634,557,36,5,2,2014-05-14,2014,4,77,521,31,3,2
"2201","2014-02-24",569,569,503,22,6,1,2014-02-24,2014,0,66,481,16,5,1
"2202","2014-04-01",549,549,473,16,3,1,2014-04-01,2014,0,76,457,13,2,1
"2203","2019-01-21",412,411,340,22,7,2,2019-01-21,2019,1,71,318,15,5,2
"2204","2019-01-27",445,445,374,36,8,1,2019-01-27,2019,0,71,338,28,7,1
"2205","2019-01-16",579,578,497,26,8,2,2019-01-16,2019,1,81,471,18,6,2
"2206","2018-12-08",652,650,549,48,12,2,2018-12-08,2018,2,101,501,36,10,2
"2207","2018-12-26",514,509,433,32,4,2,2018-12-26,2018,5,76,401,28,2,2
"2208","2018-11-15",1065,1062,858,74,11,2,2018-11-15,2018,3,204,784,63,9,2
"2209","2018-09-22",562,560,473,48,12,4,2018-09-22,2018,2,87,425,36,8,4
"2210","2018-09-16",597,596,500,45,5,2,2018-09-16,2018,1,96,455,40,3,2
"2211","2018-08-13",617,616,516,31,7,1,2018-08-13,2018,1,100,485,24,6,1
"2212","2014-03-18",551,550,366,21,4,0,2014-03-18,2014,1,184,345,17,4,0
"2213","2014-02-13",447,447,373,22,7,1,2014-02-13,2014,0,74,351,15,6,1
"2214","2014-02-18",518,517,458,24,6,1,2014-02-18,2014,1,59,434,18,5,1
"2215","2014-02-21",545,545,449,30,6,2,2014-02-21,2014,0,96,419,24,4,2
"2216","2014-01-25",475,474,415,27,6,3,2014-01-25,2014,1,59,388,21,3,3
"2217","2014-01-10",667,664,571,45,7,0,2014-01-10,2014,3,93,526,38,7,0
"2218","2013-12-12",648,648,575,29,9,1,2013-12-12,2013,0,73,546,20,8,1
"2219","2014-01-01",399,398,341,34,6,2,2014-01-01,2014,1,57,307,28,4,2
"2220","2013-11-11",456,455,409,38,11,4,2013-11-11,2013,1,46,371,27,7,4
"2221","2013-12-05",573,573,488,35,5,1,2013-12-05,2013,0,85,453,30,4,1
"2222","2013-08-25",459,459,404,32,4,0,2013-08-25,2013,0,55,372,28,4,0
"2223","2013-10-08",574,571,510,23,1,0,2013-10-08,2013,3,61,487,22,1,0
"2224","2018-07-30",580,577,488,42,11,1,2018-07-30,2018,3,89,446,31,10,1
"2225","2018-07-24",654,653,575,31,7,1,2018-07-24,2018,1,78,544,24,6,1
"2226","2018-06-17",627,626,542,63,12,5,2018-06-17,2018,1,84,479,51,7,5
"2227","2018-06-26",762,760,651,42,8,3,2018-06-26,2018,2,109,609,34,5,3
"2228","2018-05-23",729,726,642,53,12,5,2018-05-23,2018,3,84,589,41,7,5
"2229","2018-05-07",695,693,601,48,7,2,2018-05-07,2018,2,92,553,41,5,2
"2230","2018-05-04",723,720,634,41,6,1,2018-05-04,2018,3,86,593,35,5,1
"2231","2017-11-30",663,660,565,31,6,1,2017-11-30,2017,3,95,534,25,5,1
"2232","2018-03-31",589,587,517,54,13,3,2018-03-31,2018,2,70,463,41,10,3
"2233","2018-04-04",554,553,473,36,12,3,2018-04-04,2018,1,80,437,24,9,3
"2234","2018-04-18",662,659,594,39,12,3,2018-04-18,2018,3,65,555,27,9,3
"2235","2018-03-02",884,878,665,51,12,2,2018-03-02,2018,6,213,614,39,10,2
"2236","2018-03-07",517,514,395,20,6,0,2018-03-07,2018,3,119,375,14,6,0
"2237","2018-03-20",597,594,506,33,6,1,2018-03-20,2018,3,88,473,27,5,1
"2238","2018-02-17",604,602,480,29,7,1,2018-02-17,2018,2,122,451,22,6,1
"2239","2013-09-06",524,519,467,35,9,4,2013-09-06,2013,5,52,432,26,5,4
"2240","2013-08-24",527,527,477,38,12,3,2013-08-24,2013,0,50,439,26,9,3
"2241","2013-08-01",643,643,567,42,6,0,2013-08-01,2013,0,76,525,36,6,0
"2242","2013-07-28",485,485,421,39,12,1,2013-07-28,2013,0,64,382,27,11,1
"2243","2013-06-28",608,605,544,43,6,0,2013-06-28,2013,3,61,501,37,6,0
"2244","2013-06-22",599,599,547,50,10,1,2013-06-22,2013,0,52,497,40,9,1
"2245","2013-05-21",697,697,618,38,7,1,2013-05-21,2013,0,79,580,31,6,1
"2246","2013-05-28",686,684,623,33,9,1,2013-05-28,2013,2,61,590,24,8,1
"2247","2013-04-30",576,575,528,29,3,0,2013-04-30,2013,1,47,499,26,3,0
"2248","2013-04-16",564,564,512,40,10,3,2013-04-16,2013,0,52,472,30,7,3
"2249","2013-04-21",471,471,420,35,6,1,2013-04-21,2013,0,51,385,29,5,1
"2250","2013-03-23",488,488,435,31,8,1,2013-03-23,2013,0,53,404,23,7,1
"2251","2013-03-19",559,559,480,28,2,0,2013-03-19,2013,0,79,452,26,2,0
"2252","2013-04-01",479,479,424,29,7,3,2013-04-01,2013,0,55,395,22,4,3
"2253","2013-03-15",607,606,559,37,5,2,2013-03-15,2013,1,47,522,32,3,2
"2254","2013-03-06",475,474,406,18,7,3,2013-03-06,2013,1,68,388,11,4,3
"2255","2018-01-14",494,491,398,42,11,2,2018-01-14,2018,3,93,356,31,9,2
"2256","2017-12-17",547,545,449,49,10,6,2017-12-17,2017,2,96,400,39,4,6
"2257","2017-12-09",538,535,433,32,9,3,2017-12-09,2017,3,102,401,23,6,3
"2258","2017-12-03",448,447,371,26,4,0,2017-12-03,2017,1,76,345,22,4,0
"2259","2017-11-27",635,633,555,33,7,1,2017-11-27,2017,2,78,522,26,6,1
"2260","2017-10-17",736,733,622,40,5,2,2017-10-17,2017,3,111,582,35,3,2
"2261","2017-11-07",710,703,571,34,5,1,2017-11-07,2017,7,132,537,29,4,1
"2262","2017-09-15",827,823,703,51,9,3,2017-09-15,2017,4,120,652,42,6,3
"2263","2017-08-31",618,616,534,31,5,0,2017-08-31,2017,2,82,503,26,5,0
"2264","2017-08-05",573,572,485,39,8,5,2017-08-05,2017,1,87,446,31,3,5
"2265","2017-08-07",606,604,523,45,10,2,2017-08-07,2017,2,81,478,35,8,2
"2266","2017-08-11",655,651,574,36,9,0,2017-08-11,2017,4,77,538,27,9,0
"2267","2017-08-08",631,629,555,36,5,2,2017-08-08,2017,2,74,519,31,3,2
"2268","2017-07-05",706,705,611,52,11,3,2017-07-05,2017,1,94,559,41,8,3
"2269","2017-07-21",733,733,645,43,9,4,2017-07-21,2017,0,88,602,34,5,4
"2270","2013-02-16",449,449,407,31,7,3,2013-02-16,2013,0,42,376,24,4,3
"2271","2013-01-08",513,513,463,32,8,1,2013-01-08,2013,0,50,431,24,7,1
"2272","2013-02-09",403,403,349,29,7,3,2013-02-09,2013,0,54,320,22,4,3
"2273","2013-01-09",487,487,430,27,10,1,2013-01-09,2013,0,57,403,17,9,1
"2274","2012-12-02",455,455,395,40,11,3,2012-12-02,2012,0,60,355,29,8,3
"2275","2012-11-09",688,688,604,27,8,1,2012-11-09,2012,0,84,577,19,7,1
"2276","2012-09-18",556,556,427,34,10,3,2012-09-18,2012,0,129,393,24,7,3
"2277","2012-11-07",718,718,607,36,4,0,2012-11-07,2012,0,111,571,32,4,0
"2278","2012-08-21",482,482,444,34,6,3,2012-08-21,2012,0,38,410,28,3,3
"2279","2017-07-17",639,638,550,43,6,3,2017-07-17,2017,1,88,507,37,3,3
"2280","2017-06-23",793,791,710,41,12,3,2017-06-23,2017,2,81,669,29,9,3
"2281","2017-05-21",618,617,533,53,10,6,2017-05-21,2017,1,84,480,43,4,6
"2282","2017-04-13",590,589,511,33,8,3,2017-04-13,2017,1,78,478,25,5,3
"2283","2017-04-18",516,515,455,28,4,1,2017-04-18,2017,1,60,427,24,3,1
"2284","2017-01-26",563,561,475,36,7,3,2017-01-26,2017,2,86,439,29,4,3
"2285","2017-01-17",657,655,540,35,6,1,2017-01-17,2017,2,115,505,29,5,1
"2286","2012-07-29",376,376,339,27,9,2,2012-07-29,2012,0,37,312,18,7,2
"2287","2022-08-28",281,280,221,29,6,1,2022-08-28,2022,1,59,192,23,5,1
"2288","2022-10-11",274,274,206,16,6,2,2022-10-11,2022,0,68,190,10,4,2
"2289","2022-10-20",287,286,230,19,5,2,2022-10-20,2022,1,56,211,14,3,2
"2290","2017-01-02",449,447,356,28,5,3,2017-01-02,2017,2,91,328,23,2,3
"2291","2017-01-22",411,409,332,33,13,3,2017-01-22,2017,2,77,299,20,10,3
"2292","2016-12-29",542,539,462,38,4,0,2016-12-29,2016,3,77,424,34,4,0
"2293","2017-01-04",590,589,489,43,8,1,2017-01-04,2017,1,100,446,35,7,1
"2294","2016-12-16",792,792,689,60,11,6,2016-12-16,2016,0,103,629,49,5,6
"2295","2016-12-22",700,698,602,40,12,3,2016-12-22,2016,2,96,562,28,9,3
"2296","2016-11-15",741,738,618,49,10,2,2016-11-15,2016,3,120,569,39,8,2
"2297","2016-11-28",647,644,567,40,6,1,2016-11-28,2016,3,77,527,34,5,1
"2298","2016-11-29",752,746,602,40,3,0,2016-11-29,2016,6,144,562,37,3,0
"2299","2016-11-18",776,775,682,64,13,2,2016-11-18,2016,1,93,618,51,11,2
"2300","2016-11-04",777,777,673,50,7,2,2016-11-04,2016,0,104,623,43,5,2
"2301","2016-11-03",689,687,594,32,4,3,2016-11-03,2016,2,93,562,28,1,3
"2302","2016-09-30",872,867,742,44,9,2,2016-09-30,2016,5,125,698,35,7,2
"2303","2021-09-12",321,318,246,43,14,7,2021-09-12,2021,3,72,203,29,7,7
"2304","2021-04-23",357,357,277,26,8,2,2021-04-23,2021,0,80,251,18,6,2
"2305","2022-03-28",299,297,227,31,8,5,2022-03-28,2022,2,70,196,23,3,5
"2306","2021-05-06",339,337,267,31,10,1,2021-05-06,2021,2,70,236,21,9,1
"2307","2021-05-08",305,302,238,38,11,5,2021-05-08,2021,3,64,200,27,6,5
"2308","2021-05-11",326,326,250,35,11,2,2021-05-11,2021,0,76,215,24,9,2
"2309","2021-05-18",374,372,299,45,18,6,2021-05-18,2021,2,73,254,27,12,6
"2310","2021-09-27",325,321,253,27,8,1,2021-09-27,2021,4,68,226,19,7,1
"2311","2021-05-20",385,384,307,37,6,2,2021-05-20,2021,1,77,270,31,4,2
"2312","2021-05-19",347,345,270,27,8,2,2021-05-19,2021,2,75,243,19,6,2
"2313","2021-12-22",278,275,207,27,2,1,2021-12-22,2021,3,68,180,25,1,1
"2314","2021-10-04",290,287,202,16,5,0,2021-10-04,2021,3,85,186,11,5,0
"2315","2021-06-12",327,327,273,51,12,4,2021-06-12,2021,0,54,222,39,8,4
"2316","2022-01-06",232,230,185,23,2,2,2022-01-06,2022,2,45,162,21,0,2
"2317","2021-07-02",333,333,246,24,4,1,2021-07-02,2021,0,87,222,20,3,1
"2318","2022-09-27",224,223,177,19,2,1,2022-09-27,2022,1,46,158,17,1,1
"2319","2021-07-06",326,323,236,25,12,1,2021-07-06,2021,3,87,211,13,11,1
"2320","2021-07-09",346,343,248,17,5,0,2021-07-09,2021,3,95,231,12,5,0
"2321","2021-08-05",304,303,242,36,9,2,2021-08-05,2021,1,61,206,27,7,2
"2322","2021-08-07",334,333,256,41,16,7,2021-08-07,2021,1,77,215,25,9,7
"2323","2021-08-18",334,331,250,22,4,0,2021-08-18,2021,3,81,228,18,4,0
"2324","2022-01-29",276,275,187,17,8,3,2022-01-29,2022,1,88,170,9,5,3
"2325","2021-09-10",352,352,283,27,9,5,2021-09-10,2021,0,69,256,18,4,5
"2326","2022-02-05",294,290,239,38,10,3,2022-02-05,2022,4,51,201,28,7,3
"2327","2022-04-21",237,236,178,26,4,1,2022-04-21,2022,1,58,152,22,3,1
"2328","2021-11-30",282,282,222,24,10,5,2021-11-30,2021,0,60,198,14,5,5
"2329","2021-12-04",278,276,210,28,6,1,2021-12-04,2021,2,66,182,22,5,1
"2330","2022-07-16",276,274,205,24,8,0,2022-07-16,2022,2,69,181,16,8,0
"2331","2016-09-08",717,715,646,45,9,2,2016-09-08,2016,2,69,601,36,7,2
"2332","2016-08-13",614,612,524,50,11,2,2016-08-13,2016,2,88,474,39,9,2
"2333","2016-04-20",697,695,600,50,7,3,2016-04-20,2016,2,95,550,43,4,3
"2334","2016-05-01",484,483,408,40,8,2,2016-05-01,2016,1,75,368,32,6,2
"2335","2016-05-07",571,569,487,26,9,3,2016-05-07,2016,2,82,461,17,6,3
"2336","2016-04-16",679,678,574,44,14,4,2016-04-16,2016,1,104,530,30,10,4
"2337","2016-01-17",451,450,374,41,8,4,2016-01-17,2016,1,76,333,33,4,4
"2338","2015-11-01",312,309,255,35,10,3,2015-11-01,2015,3,54,220,25,7,3
"2339","2022-05-18",336,334,266,28,8,0,2022-05-18,2022,2,68,238,20,8,0
"2340","2022-05-23",333,332,266,27,7,1,2022-05-23,2022,1,66,239,20,6,1
"2341","2022-07-29",309,307,232,36,15,1,2022-07-29,2022,2,75,196,21,14,1
"2342","2022-08-02",291,288,223,21,6,2,2022-08-02,2022,3,65,202,15,4,2
"2343","2022-08-10",260,257,206,26,3,0,2022-08-10,2022,3,51,180,23,3,0
"2344","2020-12-17",232,230,157,14,2,1,2020-12-17,2020,2,73,143,12,1,1
"2345","2021-03-09",299,297,237,33,13,2,2021-03-09,2021,2,60,204,20,11,2
"2346","2021-01-06",220,219,167,22,4,0,2021-01-06,2021,1,52,145,18,4,0
"2347","2020-12-07",281,280,203,23,6,2,2020-12-07,2020,1,77,180,17,4,2
"2348","2020-11-30",301,299,209,31,3,2,2020-11-30,2020,2,90,178,28,1,2
"2349","2020-11-12",327,323,230,26,11,2,2020-11-12,2020,4,93,204,15,9,2
"2350","2020-10-15",311,311,250,33,10,2,2020-10-15,2020,0,61,217,23,8,2
"2351","2020-09-30",347,346,272,40,10,1,2020-09-30,2020,1,74,232,30,9,1
"2352","2020-09-29",317,315,258,34,7,1,2020-09-29,2020,2,57,224,27,6,1
"2353","2020-09-27",315,312,237,47,17,7,2020-09-27,2020,3,75,190,30,10,7
"2354","2020-07-02",340,339,272,36,7,2,2020-07-02,2020,1,67,236,29,5,2
"2355","2020-07-08",267,267,207,25,9,1,2020-07-08,2020,0,60,182,16,8,1
"2356","2015-09-23",501,499,440,45,6,0,2015-09-23,2015,2,59,395,39,6,0
"2357","2015-08-06",630,625,527,39,4,3,2015-08-06,2015,5,98,488,35,1,3
"2358","2015-06-27",595,594,539,41,8,2,2015-06-27,2015,1,55,498,33,6,2
"2359","2015-06-03",658,655,572,43,9,4,2015-06-03,2015,3,83,529,34,5,4
"2360","2015-04-23",612,609,546,51,13,3,2015-04-23,2015,3,63,495,38,10,3
"2361","2015-04-30",640,636,561,45,8,5,2015-04-30,2015,4,75,516,37,3,5
"2362","2015-05-10",549,548,495,52,11,0,2015-05-10,2015,1,53,443,41,11,0
"2363","2020-05-03",167,166,118,18,2,0,2020-05-03,2020,1,48,100,16,2,0
"2364","2020-02-20",448,447,390,32,8,4,2020-02-20,2020,1,57,358,24,4,4
"2365","2020-03-04",540,538,458,39,6,1,2020-03-04,2020,2,80,419,33,5,1
"2366","2020-01-22",489,489,411,33,9,1,2020-01-22,2020,0,78,378,24,8,1
"2367","2020-01-24",524,522,442,38,10,3,2020-01-24,2020,2,80,404,28,7,3
"2368","2019-12-26",414,409,334,22,4,2,2019-12-26,2019,5,75,312,18,2,2
"2369","2019-11-22",633,632,527,43,11,4,2019-11-22,2019,1,105,484,32,7,4
"2370","2019-11-04",623,623,523,42,15,3,2019-11-04,2019,0,100,481,27,12,3
"2371","2019-10-19",586,584,503,42,10,5,2019-10-19,2019,2,81,461,32,5,5
"2372","2019-11-01",782,778,635,42,5,0,2019-11-01,2019,4,143,593,37,5,0
"2373","2019-09-24",628,625,531,37,10,1,2019-09-24,2019,3,94,494,27,9,1
"2374","2019-10-10",615,613,534,33,7,2,2019-10-10,2019,2,79,501,26,5,2
"2375","2019-10-11",606,605,524,36,13,2,2019-10-11,2019,1,81,488,23,11,2
"2376","2019-08-23",569,569,479,39,6,2,2019-08-23,2019,0,90,440,33,4,2
"2377","2019-08-27",529,528,443,34,5,0,2019-08-27,2019,1,85,409,29,5,0
"2378","2019-09-08",462,459,383,40,10,4,2019-09-08,2019,3,76,343,30,6,4
"2379","2015-04-15",595,591,506,29,5,2,2015-04-15,2015,4,85,477,24,3,2
"2380","2015-04-07",452,452,397,29,13,3,2015-04-07,2015,0,55,368,16,10,3
"2381","2015-04-04",507,505,436,37,5,0,2015-04-04,2015,2,69,399,32,5,0
"2382","2015-03-15",459,458,401,28,5,1,2015-03-15,2015,1,57,373,23,4,1
"2383","2015-02-15",454,454,383,28,5,2,2015-02-15,2015,0,71,355,23,3,2
"2384","2015-02-13",757,755,661,35,6,1,2015-02-13,2015,2,94,626,29,5,1
"2385","2014-12-23",732,732,631,49,7,0,2014-12-23,2014,0,101,582,42,7,0
"2386","2014-12-21",409,409,364,25,4,1,2014-12-21,2014,0,45,339,21,3,1
"2387","2014-11-11",493,493,436,35,5,2,2014-11-11,2014,0,57,401,30,3,2
"2388","2014-10-11",546,543,487,31,10,2,2014-10-11,2014,3,56,456,21,8,2
"2389","2019-09-09",603,601,520,32,6,1,2019-09-09,2019,2,81,488,26,5,1
"2390","2019-08-04",499,498,407,49,18,12,2019-08-04,2019,1,91,358,31,6,12
"2391","2019-08-14",537,534,454,39,5,2,2019-08-14,2019,3,80,415,34,3,2
"2392","2019-07-14",497,496,425,49,9,4,2019-07-14,2019,1,71,376,40,5,4
"2393","2019-07-11",658,655,566,34,9,0,2019-07-11,2019,3,89,532,25,9,0
"2394","2019-07-20",586,584,495,70,11,5,2019-07-20,2019,2,89,425,59,6,5
"2395","2019-07-17",630,630,546,45,5,0,2019-07-17,2019,0,84,501,40,5,0
"2396","2019-05-26",510,509,429,42,13,1,2019-05-26,2019,1,80,387,29,12,1
"2397","2019-06-03",659,658,579,43,5,1,2019-06-03,2019,1,79,536,38,4,1
"2398","2019-06-15",620,620,517,48,7,2,2019-06-15,2019,0,103,469,41,5,2
"2399","2019-06-18",721,718,619,47,9,3,2019-06-18,2019,3,99,572,38,6,3
"2400","2019-05-11",637,635,523,43,12,4,2019-05-11,2019,2,112,480,31,8,4
"2401","2019-04-03",613,611,524,52,10,2,2019-04-03,2019,2,87,472,42,8,2
"2402","2019-04-23",592,590,508,42,5,2,2019-04-23,2019,2,82,466,37,3,2
"2403","2019-03-23",530,529,452,39,6,4,2019-03-23,2019,1,77,413,33,2,4
"2404","2019-03-21",624,621,515,35,4,1,2019-03-21,2019,3,106,480,31,3,1
"2405","2019-02-17",439,439,368,36,10,5,2019-02-17,2019,0,71,332,26,5,5
"2406","2019-02-12",687,686,539,45,9,1,2019-02-12,2019,1,147,494,36,8,1
"2407","2019-02-04",651,645,547,39,6,3,2019-02-04,2019,6,98,508,33,3,3
"2408","2014-09-29",566,565,502,29,6,1,2014-09-29,2014,1,63,473,23,5,1
"2409","2014-08-19",516,512,466,36,6,1,2014-08-19,2014,4,46,430,30,5,1
"2410","2014-08-23",454,452,402,41,6,0,2014-08-23,2014,2,50,361,35,6,0
"2411","2014-08-01",667,664,594,42,10,3,2014-08-01,2014,3,70,552,32,7,3
"2412","2014-07-14",567,565,486,29,6,1,2014-07-14,2014,2,79,457,23,5,1
"2413","2014-06-24",632,631,569,34,9,3,2014-06-24,2014,1,62,535,25,6,3
"2414","2014-06-26",670,670,589,43,10,3,2014-06-26,2014,0,81,546,33,7,3
"2415","2019-01-18",596,591,501,36,4,0,2019-01-18,2019,5,90,465,32,4,0
"2416","2019-01-04",598,596,507,35,9,2,2019-01-04,2019,2,89,472,26,7,2
"2417","2019-01-05",455,451,352,25,5,1,2019-01-05,2019,4,99,327,20,4,1
"2418","2018-12-09",465,462,379,32,9,2,2018-12-09,2018,3,83,347,23,7,2
"2419","2018-12-21",782,777,625,44,4,2,2018-12-21,2018,5,152,581,40,2,2
"2420","2018-12-01",601,600,495,36,9,1,2018-12-01,2018,1,105,459,27,8,1
"2421","2018-11-08",631,628,543,38,3,2,2018-11-08,2018,3,85,505,35,1,2
"2422","2018-09-04",786,781,670,42,3,1,2018-09-04,2018,5,111,628,39,2,1
"2423","2018-09-21",715,715,631,46,8,2,2018-09-21,2018,0,84,585,38,6,2
"2424","2018-09-06",822,822,710,54,12,4,2018-09-06,2018,0,112,656,42,8,4
"2425","2018-08-16",647,645,561,35,4,0,2018-08-16,2018,2,84,526,31,4,0
"2426","2018-08-23",610,607,531,45,12,2,2018-08-23,2018,3,76,486,33,10,2
"2427","2014-03-16",412,412,219,16,3,0,2014-03-16,2014,0,193,203,13,3,0
"2428","2013-12-25",257,257,226,30,8,3,2013-12-25,2013,0,31,196,22,5,3
"2429","2013-12-27",476,475,415,26,5,2,2013-12-27,2013,1,60,389,21,3,2
"2430","2013-11-24",494,494,422,36,6,4,2013-11-24,2013,0,72,386,30,2,4
"2431","2013-11-26",867,867,730,52,10,2,2013-11-26,2013,0,137,678,42,8,2
"2432","2013-10-23",558,558,504,42,9,2,2013-10-23,2013,0,54,462,33,7,2
"2433","2013-10-16",548,545,488,29,8,2,2013-10-16,2013,3,57,459,21,6,2
"2434","2018-07-08",545,543,456,41,8,2,2018-07-08,2018,2,87,415,33,6,2
"2435","2018-07-03",678,677,589,39,12,2,2018-07-03,2018,1,88,550,27,10,2
"2436","2018-06-10",533,532,443,41,10,4,2018-06-10,2018,1,89,402,31,6,4
"2437","2018-06-08",757,756,665,44,7,1,2018-06-08,2018,1,91,621,37,6,1
"2438","2018-04-28",604,604,516,48,11,4,2018-04-28,2018,0,88,468,37,7,4
"2439","2018-05-02",792,789,662,34,6,2,2018-05-02,2018,3,127,628,28,4,2
"2440","2018-04-25",626,625,543,37,7,0,2018-04-25,2018,1,82,506,30,7,0
"2441","2018-04-12",610,609,531,28,4,1,2018-04-12,2018,1,78,503,24,3,1
"2442","2018-03-27",627,625,558,25,5,2,2018-03-27,2018,2,67,533,20,3,2
"2443","2018-03-05",616,616,529,29,4,2,2018-03-05,2018,0,87,500,25,2,2
"2444","2018-03-14",652,648,570,28,7,4,2018-03-14,2018,4,78,542,21,3,4
"2445","2018-02-12",543,543,455,36,8,1,2018-02-12,2018,0,88,419,28,7,1
"2446","2018-01-28",412,411,349,41,10,3,2018-01-28,2018,1,62,308,31,7,3
"2447","2013-08-12",519,517,458,31,5,1,2013-08-12,2013,2,59,427,26,4,1
"2448","2013-08-18",442,441,405,39,7,3,2013-08-18,2013,1,36,366,32,4,3
"2449","2013-08-21",562,562,504,33,4,0,2013-08-21,2013,0,58,471,29,4,0
"2450","2013-07-15",581,580,507,36,7,3,2013-07-15,2013,1,73,471,29,4,3
"2451","2013-06-26",621,621,556,31,5,1,2013-06-26,2013,0,65,525,26,4,1
"2452","2013-05-27",420,420,389,39,7,2,2013-05-27,2013,0,31,350,32,5,2
"2453","2013-05-09",602,601,534,39,11,4,2013-05-09,2013,1,67,495,28,7,4
"2454","2013-03-20",540,540,482,35,15,4,2013-03-20,2013,0,58,447,20,11,4
"2455","2018-01-08",720,719,602,40,8,5,2018-01-08,2018,1,117,562,32,3,5
"2456","2017-12-28",609,606,527,28,3,0,2017-12-28,2017,3,79,499,25,3,0
"2457","2017-12-15",999,997,873,72,12,4,2017-12-15,2017,2,124,801,60,8,4
"2458","2017-11-10",724,720,616,38,11,4,2017-11-10,2017,4,104,578,27,7,4
"2459","2017-12-01",772,771,652,48,7,2,2017-12-01,2017,1,119,604,41,5,2
"2460","2017-11-17",814,813,701,53,10,0,2017-11-17,2017,1,112,648,43,10,0
"2461","2017-10-25",648,646,565,32,8,2,2017-10-25,2017,2,81,533,24,6,2
"2462","2017-10-08",521,521,452,47,10,4,2017-10-08,2017,0,69,405,37,6,4
"2463","2017-09-21",535,535,465,30,9,1,2017-09-21,2017,0,70,435,21,8,1
"2464","2017-09-18",672,669,586,31,9,3,2017-09-18,2017,3,83,555,22,6,3
"2465","2017-09-10",533,532,455,46,13,4,2017-09-10,2017,1,77,409,33,9,4
"2466","2017-07-30",606,605,531,57,9,0,2017-07-30,2017,1,74,474,48,9,0
"2467","2017-07-11",638,638,555,42,4,1,2017-07-11,2017,0,83,513,38,3,1
"2468","2013-03-12",547,547,468,33,8,2,2013-03-12,2013,0,79,435,25,6,2
"2469","2013-02-05",566,566,488,25,7,2,2013-02-05,2013,0,78,463,18,5,2
"2470","2013-01-14",542,542,477,35,4,0,2013-01-14,2013,0,65,442,31,4,0
"2471","2012-12-21",751,751,638,63,17,6,2012-12-21,2012,0,113,575,46,11,6
"2472","2012-12-06",620,620,568,42,12,2,2012-12-06,2012,0,52,526,30,10,2
"2473","2012-11-03",307,307,277,14,1,0,2012-11-03,2012,0,30,263,13,1,0
"2474","2012-08-18",540,540,482,32,5,0,2012-08-18,2012,0,58,450,27,5,0
"2475","2012-08-15",602,602,549,48,8,1,2012-08-15,2012,0,53,501,40,7,1
"2476","2012-07-22",498,498,442,43,7,1,2012-07-22,2012,0,56,399,36,6,1
"2477","2017-07-19",747,746,665,38,6,2,2017-07-19,2017,1,81,627,32,4,2
"2478","2017-07-04",424,422,357,33,5,3,2017-07-04,2017,2,65,324,28,2,3
