"","num_collisions","temp","visib","wdsp","prcp","fog","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021","year_2022","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week_1","day_of_week_2","day_of_week_3","day_of_week_4","day_of_week_5","day_of_week_6","day_of_week_7","isMon","isTue","isWed","isThur","isFri","isSat","isSun","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","day"
"2751",439,49.4,6.7,13.8,0,1,0,0,0,0,0,0,0,0,1,0,0,3,85,303,31,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
"2752",391,52,2.9,19,0,1,0,0,0,0,0,0,0,0,1,0,0,3,72,284,23,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"2753",476,42.5,9.5,9.2,0.01,0,0,0,0,0,0,0,0,0,1,0,0,2,85,359,21,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"2754",497,41.5,8.8,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,98,360,31,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"2755",508,43.9,8.2,5.4,0.02,1,0,0,0,0,0,0,0,0,1,0,0,2,79,396,27,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"2756",547,40.4,6.6,11,0.01,1,0,0,0,0,0,0,0,0,1,0,0,0,102,409,28,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
"2757",566,27.1,10,24,0.04,0,0,0,0,0,0,0,0,0,1,0,0,2,110,431,20,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17
"2758",774,23.5,9.6,8.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,131,560,59,18,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18
"2759",360,41.2,7.5,14.4,0.21,1,0,0,0,0,0,0,0,0,1,0,0,0,82,249,21,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"2760",390,28.1,10,15.7,0.04,0,0,0,0,0,0,0,0,0,1,0,0,2,63,296,17,7,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"2761",556,27.8,10,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,451,27,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"2762",489,27.1,10,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,378,24,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
"2763",451,32.3,9.7,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,80,344,19,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"2764",524,37.3,6.5,3.3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,80,404,28,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24
"2765",383,43.1,9,12.3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,79,280,18,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25
"2766",398,44.3,6.5,13,0.44,1,0,0,0,0,0,0,0,0,1,0,0,2,68,298,22,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
"2767",452,40.1,10,10.5,0.01,0,0,0,0,0,0,0,0,0,1,0,0,2,75,347,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
"2768",404,39.4,10,9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,324,16,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
"2769",495,35.3,10,12.9,0,0,0,0,0,0,0,0,0,0,1,0,0,3,101,361,21,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
"2770",525,31.6,10,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,96,396,21,7,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
"2771",518,29.8,10,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,84,396,27,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31
"2772",409,39.7,9.9,7.2,0.04,1,0,0,0,0,0,0,0,0,1,0,0,3,69,299,24,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"2773",391,38.5,9.3,7.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,80,278,24,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"2774",559,38.8,9.9,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,102,410,31,9,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"2775",464,42.2,9.2,7.6,0,1,0,0,0,0,0,0,0,0,1,0,0,4,65,370,20,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"2776",432,41,8,8.4,0.06,1,0,0,0,0,0,0,0,0,1,0,0,2,60,349,17,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"2777",544,41.6,5.3,12.9,0.24,1,0,0,0,0,0,0,0,0,1,0,0,2,115,388,30,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"2778",604,46.3,5,16.4,0.88,1,0,0,0,0,0,0,0,0,1,0,0,3,125,433,34,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"2779",466,34.2,10,17.5,0.03,0,0,0,0,0,0,0,0,0,1,0,0,1,86,335,36,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8
"2780",373,33.1,10,7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,54,281,29,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"2781",572,43.5,9.1,14.1,0.01,1,0,0,0,0,0,0,0,0,1,0,0,5,106,417,40,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"2782",458,44.1,3.1,6,0.31,1,0,0,0,0,0,0,0,0,1,0,0,2,78,350,18,7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"2783",438,40.7,9.9,11.4,0.73,0,0,0,0,0,0,0,0,0,1,0,0,0,60,347,25,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"2784",504,41.3,7,7.9,0.45,1,0,0,0,0,0,0,0,0,1,0,0,1,94,384,19,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"2785",632,33.8,10,13.8,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,113,481,26,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"2786",440,22.8,10,9.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,64,335,31,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15
"2787",387,37.9,10,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,79,269,29,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"2788",339,38.5,10,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56,261,14,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"2789",428,37.2,9.2,12.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,63,338,21,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"2790",477,44,7.7,12.1,0.03,1,0,0,0,0,0,0,0,0,1,0,0,6,75,365,20,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"2791",448,31.4,10,10.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57,358,24,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"2792",504,27.7,9.9,11.6,0,1,0,0,0,0,0,0,0,0,1,0,0,4,93,361,32,11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"2793",407,34.9,10,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,296,25,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22
"2794",392,39.9,9.8,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,285,27,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23
"2795",493,41.1,8.9,7.7,0,1,0,0,0,0,0,0,0,0,1,0,0,3,66,377,36,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
"2796",527,44,5.6,5.4,0.05,1,0,0,0,0,0,0,0,0,1,0,0,2,94,399,25,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
"2797",449,44.5,4.7,7,0.08,1,0,0,0,0,0,0,0,0,1,0,0,0,65,355,18,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"2798",581,44.6,4.8,18.5,0.43,1,0,0,0,0,0,0,0,0,1,0,0,4,100,441,27,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27
"2799",530,36.4,10,21.5,0.21,0,0,0,0,0,0,0,0,0,1,0,0,3,87,416,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28
"2800",456,34.1,10,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,3,93,327,25,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29
"2801",423,28.7,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,3,76,311,22,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2802",562,36.3,10,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,90,438,24,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2803",550,46.4,8,11.6,0.02,1,0,0,0,0,0,0,0,0,1,0,0,6,91,425,23,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2804",540,46.7,7.3,16.8,0.06,1,0,0,0,0,0,0,0,0,1,0,0,2,80,419,33,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"2805",529,43.5,10,12.3,0.03,0,0,0,0,0,0,0,0,0,1,0,0,3,71,416,32,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"2806",673,40,9.5,10.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,114,516,35,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"2807",515,34.3,6.5,27.8,0.01,1,0,0,0,0,0,0,0,0,1,0,0,0,70,398,36,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
"2808",408,38.6,10,13.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,62,305,33,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"2809",546,44.7,9.2,14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4,76,437,27,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"2810",450,46.3,7.5,13.8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,65,360,16,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"2811",473,47.2,8.7,11.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,73,365,24,7,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"2812",456,40.6,9.1,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,354,23,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"2813",551,46.4,5.6,16.9,0,1,0,0,0,0,0,0,0,0,1,0,0,2,84,438,21,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"2814",371,45.3,9,14.1,0.21,1,0,0,0,0,0,0,0,0,1,0,0,1,86,246,31,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
"2815",331,42.6,10,10.6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,60,234,20,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"2816",378,34,10,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,278,22,10,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"2817",374,40,7.1,13,0.05,1,0,0,0,0,0,0,0,0,1,0,0,3,50,293,21,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"2818",298,43.9,10,8.3,0.49,0,0,0,0,0,0,0,0,0,1,0,0,1,43,234,16,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"2819",339,45,5.3,13.4,0.14,1,0,0,0,0,0,0,0,0,1,0,0,0,70,249,14,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"2820",306,46.2,3.3,9.8,0.6,1,0,0,0,0,0,0,0,0,1,0,0,1,70,218,9,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"2821",238,45.9,8.5,14.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42,164,24,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21
"2822",139,33.7,10,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,21,100,8,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"2823",225,36,9.4,13.4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,50,160,10,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
"2824",201,43.3,6.6,16,0.35,1,0,0,0,0,0,0,0,0,1,0,0,0,48,144,6,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"2825",168,41,9.9,9.2,0.03,1,0,0,0,0,0,0,0,0,1,0,0,0,34,121,9,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"2826",187,41.2,9.7,17.3,0.11,1,0,0,0,0,0,0,0,0,1,0,0,0,42,131,10,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"2827",195,47.6,9.7,11.3,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,35,154,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27
"2828",183,42.3,9.9,5.8,0,1,0,0,0,0,0,0,0,0,1,0,0,1,53,112,13,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28
"2829",146,44.8,7.8,15.2,0.34,1,0,0,0,0,0,0,0,0,1,0,0,0,52,73,13,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"2830",164,44.7,5.3,15.2,0.05,1,0,0,0,0,0,0,0,0,1,0,0,1,29,117,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"2831",158,39.4,9.2,15.5,0.01,1,0,0,0,0,0,0,0,0,1,0,0,1,33,109,13,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"2832",155,39.9,10,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23,116,12,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2833",167,42,9.4,21.7,0.15,1,0,0,0,0,0,0,0,0,1,0,0,0,29,123,9,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2834",190,43.7,3.7,25.6,0.48,1,0,0,0,0,0,0,0,0,1,0,0,0,37,132,17,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2835",156,42.3,6.8,21.1,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,48,93,11,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
"2836",94,41.8,10,6,0.01,0,0,0,0,0,0,0,0,0,1,0,0,1,30,56,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2837",127,46.7,9.9,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,87,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
"2838",129,49,10,10.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,80,10,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"2839",125,46.5,9.6,6.4,0.06,1,0,0,0,0,0,0,0,0,1,0,0,0,32,74,13,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"2840",103,43,5.7,11.6,0.27,1,0,0,0,0,0,0,0,0,1,0,0,1,25,65,8,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"2841",115,45.1,10,19.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36,70,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
"2842",121,44.1,10,15.6,0.01,0,0,0,0,0,0,0,0,0,1,0,0,1,34,72,10,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11
"2843",106,45.9,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,62,12,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"2844",138,51.6,6.6,19.6,0.03,1,0,0,0,0,0,0,0,0,1,0,0,1,53,70,8,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
"2845",135,50.5,7.5,11.9,0.22,0,0,0,0,0,0,0,0,0,1,0,0,0,43,75,13,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
"2846",139,44.7,9.6,7.4,0.22,1,0,0,0,0,0,0,0,0,1,0,0,0,28,86,14,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"2847",138,43.7,10,8.5,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,29,96,11,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
"2848",158,42.2,10,16.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,105,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17
"2849",125,41,6.9,15.3,0.61,1,0,0,0,0,0,0,0,0,1,0,0,0,40,69,8,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18
"2850",102,44.3,10,14.9,0.05,0,0,0,0,0,0,0,0,0,1,0,0,2,28,58,6,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
"2851",140,46.8,9.9,13.3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,33,90,8,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
"2852",121,42.4,9.4,11.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49,62,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
"2853",148,42,10,17.3,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,34,98,12,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
"2854",108,42.8,10,14.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,71,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
"2855",172,46.3,7.7,12.5,0.54,1,0,0,0,0,0,0,0,0,1,0,0,1,54,102,10,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24
"2856",152,47.7,10,7.8,0.48,0,0,0,0,0,0,0,0,0,1,0,0,1,44,84,15,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25
"2857",140,45.3,7.9,11.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,50,74,10,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26
"2858",131,46.3,1.3,13.1,0.43,1,0,0,0,0,0,0,0,0,1,0,0,1,42,70,12,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
"2859",185,41.8,8.7,18.8,0.13,1,0,0,0,0,0,0,0,0,1,0,0,3,35,119,22,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
"2860",137,46.9,10,8.3,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,35,90,8,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29
"2861",173,46.8,9.8,17.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,94,11,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"2862",186,51.3,4.9,15.8,0.45,1,0,0,0,0,0,0,0,0,1,0,0,0,52,121,9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2863",189,51.4,7.8,13.8,0.35,1,0,0,0,0,0,0,0,0,1,0,0,0,51,110,17,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
"2864",167,51.3,9.3,10.3,0.04,0,0,0,0,0,0,0,0,0,1,0,0,1,48,100,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2865",174,56.3,9.1,8.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43,117,11,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"2866",174,51.5,10,11.6,0.03,1,0,0,0,0,0,0,0,0,1,0,0,0,45,111,12,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
"2867",184,45.6,10,6.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49,110,19,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"2868",175,46.3,9.8,11.7,0.19,1,0,0,0,0,0,0,0,0,1,0,0,0,36,122,15,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"2869",177,51,10,11.3,0.02,0,0,0,0,0,0,0,0,0,1,0,0,1,46,109,14,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"2870",148,46.2,9.4,18.6,0.18,1,0,0,0,0,0,0,0,0,1,0,0,1,34,102,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
"2871",163,46,10,21.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,100,12,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"2872",173,50.6,9.8,13.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45,103,19,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
"2873",191,49.6,10,15,0.04,0,0,0,0,0,0,0,0,0,1,0,0,0,49,120,14,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
"2874",212,48.8,10,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,147,21,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"2875",171,51.6,10,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,108,11,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
